"Query","HGNC_ID","Source"
"DAPK1","DAPK1","hgnc_dataset"
"DAPK3","DAPK3","hgnc_dataset"
"DBH","DBH","hgnc_dataset"
"DDO","DDO","hgnc_dataset"
"DDR1","DDR1","hgnc_dataset"
"DGAT1","DGAT1","hgnc_dataset"
"DHFR","DHFR","hgnc_dataset"
"DHODH","DHODH","hgnc_dataset"
"DLG4","DLG4","hgnc_dataset"
"DNM1","DNM1","hgnc_dataset"
"DNMT1","DNMT1","hgnc_dataset"
"DNMT3B","DNMT3B","hgnc_dataset"
"DNPEP","DNPEP","hgnc_dataset"
"DPP4","DPP4","hgnc_dataset"
"DPP7","DPP7","hgnc_dataset"
"DPYD","DPYD","hgnc_dataset"
"DRD1","DRD1","hgnc_dataset"
"DRD2","DRD2","hgnc_dataset"
"DRD3","DRD3","hgnc_dataset"
"DRD4","DRD4","hgnc_dataset"
"DRD5","DRD5","hgnc_dataset"
"DSTYK","DSTYK","hgnc_dataset"
"DUSP3","DUSP3","hgnc_dataset"
"DUT","DUT","hgnc_dataset"
"DYRK1A","DYRK1A","hgnc_dataset"
"DYRK1B","DYRK1B","hgnc_dataset"
"DYRK2","DYRK2","hgnc_dataset"
"ECE1","ECE1","hgnc_dataset"
"EDNRA","EDNRA","hgnc_dataset"
"EDNRB","EDNRB","hgnc_dataset"
"EGFR","EGFR","hgnc_dataset"
"EGLN1","EGLN1","hgnc_dataset"
"EGLN3","EGLN3","hgnc_dataset"
"EIF2AK2","EIF2AK2","hgnc_dataset"
"EIF2AK3","EIF2AK3","hgnc_dataset"
"ELANE","ELANE","hgnc_dataset"
"ENPEP","ENPEP","hgnc_dataset"
"ENPP2","ENPP2","hgnc_dataset"
"EP300","EP300","hgnc_dataset"
"EPAS1","EPAS1","hgnc_dataset"
"EPHA1","EPHA1","hgnc_dataset"
"EPHA2","EPHA2","hgnc_dataset"
"EPHA3","EPHA3","hgnc_dataset"
"EPHA4","EPHA4","hgnc_dataset"
"EPHA5","EPHA5","hgnc_dataset"
"EPHA6","EPHA6","hgnc_dataset"
"EPHA7","EPHA7","hgnc_dataset"
"EPHA8","EPHA8","hgnc_dataset"
"EPHB1","EPHB1","hgnc_dataset"
"EPHB2","EPHB2","hgnc_dataset"
"EPHB3","EPHB3","hgnc_dataset"
"EPHB4","EPHB4","hgnc_dataset"
"EPHX1","EPHX1","hgnc_dataset"
"EPHX2","EPHX2","hgnc_dataset"
"ERAP2","ERAP2","hgnc_dataset"
"ERBB2","ERBB2","hgnc_dataset"
"ERBB4","ERBB4","hgnc_dataset"
"ERCC5","ERCC5","hgnc_dataset"
"ERN1","ERN1","hgnc_dataset"
"ADRA1A","ADRA1D","hgnc_dataset"
"AR","AKR1B1","hgnc_dataset"
"FABP5","FABP5P1","hgnc_dataset"
"FGF2","FGF13","hgnc_dataset"
"PDF","GDF15","hgnc_dataset"
"DAO","AOC1","hgnc_dataset"
"NOS1","NANOS1","hgnc_dataset"
"NOS2","NANOS2","hgnc_dataset"
"GDA","PAEP","hgnc_dataset"
"CNR1","PCDHA@","hgnc_dataset"
"PDK1","PDPK1","hgnc_dataset"
"SI","PMEL","hgnc_dataset"
"PNP","PPY","hgnc_dataset"
"MIF","S100A9","hgnc_dataset"
"LIPA","SCGB1D1","hgnc_dataset"
"SELP","SELENOP","hgnc_dataset"
"STK3","STK24","hgnc_dataset"
"ARG1","TINAGL1","hgnc_dataset"
"CES2","CES1","hgnc_dataset"
"CPA3","CPA4","hgnc_dataset"
"CPN1","CPNE1","hgnc_dataset"
"ACPP","ACP3","hgnc_dataset"
"GRIK2","GRIK5","hgnc_dataset"
"IARS","IARS1","hgnc_dataset"
"KLK3","KLKB1","hgnc_dataset"
"PRPF4B","PRP4K","hgnc_dataset"
"RNASEH1","RNASEH1P1","hgnc_dataset"
"COL4A3BP","CERT1","hgnc_dataset"
"ICK","CILK1","hgnc_dataset"
"AADAT","AADAT","mygene"
"AAK1","AAK1","mygene"
"ABAT","ABAT","mygene"
"ABCB1","ABCB1","mygene"
"ABCB11","ABCB11","mygene"
"ABCC1","ABCC1","mygene"
"ABCC9","ABCC9","mygene"
"ABCG2","ABCG2","mygene"
"ABHD6","ABHD6","mygene"
"ABL1","ABL1","mygene"
"ACACB","ACACB","mygene"
"ACE","ACE","mygene"
"ACE2","ACE2-DT","mygene"
"ACE2","LOC117134593","mygene"
"ACE2","ACE2","mygene"
"ACHE","ACHE","mygene"
"ACLY","ACLY","mygene"
"ACP1","NDUFAB1","mygene"
"ACP1","ACP1","mygene"
"ACPP","ACP3","mygene"
"ACVRL1","ACVRL1","mygene"
"ADA","ADA","mygene"
"ADA","LOC108167311","mygene"
"ADA","LOC108167312","mygene"
"ADAM10","ADAM10","mygene"
"ADAM12","ADAM12","mygene"
"ADAM17","ADAM17","mygene"
"ADAM9","ADAM9","mygene"
"ADAMTS5","ADAMTS5","mygene"
"ADCY1","ADCY1","mygene"
"ADCY10","ADCY10","mygene"
"ADCY10","ADCY10P1","mygene"
"ADCY10","ADCY10P1","mygene"
"ADCY5","ADCY5","mygene"
"ADH1A","LOC111216272","mygene"
"ADH1A","ADH1A","mygene"
"ADH1B","LOC111216273","mygene"
"ADH1B","ADH1B","mygene"
"ADH1C","LOC111188164","mygene"
"ADH1C","ADH1C","mygene"
"ADK","ADK-AS1","mygene"
"ADK","AK1","mygene"
"ADK","ADK","mygene"
"ADORA1","ADORA1-AS1","mygene"
"ADORA1","ADORA1-AS2","mygene"
"ADORA1","ADORA1-AS2","mygene"
"ADORA1","ADORA1-AS1","mygene"
"ADORA1","ADORA1","mygene"
"ADORA2A","ADORA2A-AS1","mygene"
"ADORA2A","SPECC1L-ADORA2A","mygene"
"ADORA2A","ADORA2A","mygene"
"ADORA2B","ADORA2B","mygene"
"ADORA3","ADORA3","mygene"
"ADRA1A","ADRA1D","mygene"
"ADRA1A","ADRA1A","mygene"
"ADRA1B","ADRA1B","mygene"
"ADRA1D","ADRA1D","mygene"
"ADRA2A","ADRA2A","mygene"
"ADRA2B","ADRA2B","mygene"
"ADRA2C","ADRA2C","mygene"
"ADRB1","ADRB1","mygene"
"ADRB2","ADRB2","mygene"
"ADRB3","ADRB3","mygene"
"AGTR1","AGTR1","mygene"
"AGTR2","AGTR2","mygene"
"AHCY","AHCY","mygene"
"AHR","AHR","mygene"
"AHR","AIP","mygene"
"AKR1A1","AKR1A1","mygene"
"AKR1B1","AKR1B1","mygene"
"AKR1B10","AKR1B10","mygene"
"AKR1C1","AKR1C1","mygene"
"AKR1C2","AKR1C2","mygene"
"AKR1C3","AKR1C3","mygene"
"AKR1C4","AKR1C4","mygene"
"AKT1","AKT1S1","mygene"
"AKT1","AKT1","mygene"
"AKT2","AKT2","mygene"
"ALB","LOC111832671","mygene"
"ALB","FBF1","mygene"
"ALB","ALB","mygene"
"ALDH2","ALDH2","mygene"
"ALK","ALK","mygene"
"ALK","ALKAL2","mygene"
"ALK","ALKAL1","mygene"
"ALOX12","ALOX12-AS1","mygene"
"ALOX12","ALOX12","mygene"
"ALOX15","ALOX15","mygene"
"ALOX15B","ALOX15B","mygene"
"ALOX5","ALOX5","mygene"
"ALOX5AP","ALOX5AP","mygene"
"ALPG","ALPG","mygene"
"ALPL","ALPL","mygene"
"AMPD2","AMPD2-AS1","mygene"
"AMPD2","AMPD2","mygene"
"AMPD3","AMPD3","mygene"
"AMY1A","AMY1A","mygene"
"AMY2A","AMY2A","mygene"
"ANPEP","LOC117204000","mygene"
"ANPEP","LOC117204001","mygene"
"ANPEP","ANPEP","mygene"
"AOC3","AOC3","mygene"
"APEX1","APEX1","mygene"
"APEX1","LOC107372315","mygene"
"APP","APP-DT","mygene"
"APP","APP","mygene"
"AR","AREG","mygene"
"AR","AKR1B1","mygene"
"AR","AR","mygene"
"AR","OR5AR1","mygene"
"ARG1","TINAGL1","mygene"
"ARG1","ARG1","mygene"
"ASF1A","ASF1A","mygene"
"ATIC","ATIC","mygene"
"ATP12A","ATP12A","mygene"
"ATP1A1","ATP1A1-AS1","mygene"
"ATP1A1","ATP1A1","mygene"
"AURKA","TIALD","mygene"
"AURKA","AURKA","mygene"
"AURKB","AURKB","mygene"
"AVPR1A","AVPR1A","mygene"
"AVPR1B","AVPR1B-DT","mygene"
"AVPR1B","AVPR1B","mygene"
"AVPR2","AVPR2","mygene"
"AXL","AXL","mygene"
"BACE1","BACE1-AS","mygene"
"BACE1","BACE1","mygene"
"BACE2","BACE2-IT1","mygene"
"BACE2","BACE2-IT1","mygene"
"BACE2","BACE2","mygene"
"BAD","BAD","mygene"
"BBOX1","BBOX1-AS1","mygene"
"BBOX1","BBOX1","mygene"
"BCAT2","LOC119369027","mygene"
"BCAT2","BCAT2","mygene"
"BCHE","BCHE","mygene"
"BCL2","BCL2","mygene"
"BCL2","BCL2L15","mygene"
"BCL2","BMF","mygene"
"BCL2","BCL2L1","mygene"
"BCL2","BCL2L2","mygene"
"BCL2","BIK","mygene"
"BCL2","BCL2L12","mygene"
"BCL2","BCL2L10","mygene"
"BCL2","BCL2L13","mygene"
"BCL2","BCL2L14","mygene"
"BCL2A1","BCL2A1","mygene"
"BCL2L1","BCL2L1-AS1","mygene"
"BCL2L1","ABALON","mygene"
"BCL2L1","BCL2L1","mygene"
"BDKRB1","BDKRB1-AS1","mygene"
"BDKRB1","BDKRB1","mygene"
"BHMT","BHMT","mygene"
"BHMT2","BHMT2","mygene"
"BIRC2","BIRC2","mygene"
"BIRC3","BIRC3","mygene"
"BLK","BLK","mygene"
"BLK","BLK-AS1","mygene"
"BLK","BLK-AS1","mygene"
"BLK","BLK-AS1","mygene"
"BLK","LOC128462397","mygene"
"BMP1","BMP1","mygene"
"BMX","BMX","mygene"
"BRAF","BANCR","mygene"
"BRAF","BRAF","mygene"
"BRAF","BRAFP1","mygene"
"BRD2","BRD2","mygene"
"BRD3","BRD3OS","mygene"
"BRD3","BRD3","mygene"
"BRD4","BRD4","mygene"
"BRD4","BICRA","mygene"
"BRD4","LOC125384589","mygene"
"BRD4","LOC126057109","mygene"
"BRD4","LOC126057110","mygene"
"BRD4","LOC126057111","mygene"
"BRD4","LOC126057112","mygene"
"BRD4","LOC126057113","mygene"
"BRD4","LOC126088080","mygene"
"BRD4","LOC126088081","mygene"
"BRD9","BRD9","mygene"
"BRDT","BRDT","mygene"
"BRS3","BRS3","mygene"
"BTK","BTK","mygene"
"BUB1","BUB1","mygene"
"BUB1","BUB1B","mygene"
"BUB1","BUB1P1","mygene"
"BUB1","BUB1P1","mygene"
"C3AR1","C3AR1","mygene"
"C5AR1","C5AR1","mygene"
"CA1","LOC111089944","mygene"
"CA1","CA1","mygene"
"CA12","CA12","mygene"
"CA13","CA13","mygene"
"CA14","CA14","mygene"
"CA14","CA14P1","mygene"
"CA2","CA2","mygene"
"CA2","ATP2C1","mygene"
"CA2","ATP2B4","mygene"
"CA2","ATP2B1","mygene"
"CA2","ATP2B2","mygene"
"CA2","ATP2B3","mygene"
"CA2","ATP2C2","mygene"
"CA2","ATP2A3","mygene"
"CA2","ATP2A1","mygene"
"CA2","ATP2A2","mygene"
"CA3","CA3-AS1","mygene"
"CA3","CA3-AS1","mygene"
"CA3","CA3","mygene"
"CA4","CA4","mygene"
"CA5A","CA5A","mygene"
"CA5B","CA5BP1-CA5B","mygene"
"CA5B","CA5B","mygene"
"CA6","CA6","mygene"
"CA7","CA7","mygene"
"CA9","CA9","mygene"
"CACNA2D1","CACNA2D1-AS1","mygene"
"CACNA2D1","CACNA2D1","mygene"
"CALCA","CALCA","mygene"
"CALM1","CALM1","mygene"
"CAMK2B","CAMK2B","mygene"
"CAMKK2","CAMKK2","mygene"
"CAPN1","CAPN1-AS1","mygene"
"CAPN1","CAPN1","mygene"
"CAPN2","CAPN2","mygene"
"CASP1","CASP1","mygene"
"CASP2","CASP2","mygene"
"CASP3","CASP3","mygene"
"CASP6","CASP6","mygene"
"CASP7","CASP7","mygene"
"CASP8","CASP8","mygene"
"CASP8","CFLAR","mygene"
"CASR","CASR","mygene"
"CBR1","CBR1-AS1","mygene"
"CBR1","CBR1-AS1","mygene"
"CBR1","CBR1","mygene"
"CBX7","CBX7-AS1","mygene"
"CBX7","CBX7","mygene"
"CCKAR","CCKAR","mygene"
"CCKBR","CCKBR","mygene"
"CCNA2","CCNA2","mygene"
"CDK2","CDK2","mygene"
"CDK2","CACUL1","mygene"
"CCNB3","CCNB3","mygene"
"CDK1","CDK1","mygene"
"CCNB1","CCNB1","mygene"
"CCNB2","CCNB2","mygene"
"CCND1","PNCRNA-D","mygene"
"CCND1","PNCRNA-D","mygene"
"CCND1","CCND1","mygene"
"CDK4","CDK4","mygene"
"CCND3","LOC111721708","mygene"
"CCND3","CCND3","mygene"
"CCND1","PNCRNA-D","mygene"
"CCND1","PNCRNA-D","mygene"
"CCND1","CCND1","mygene"
"CDK4","CDK4","mygene"
"CCND2","CCND2-AS1","mygene"
"CCND2","CCND2","mygene"
"CCNE1","CCNE1","mygene"
"CDK2","CDK2","mygene"
"CDK2","CACUL1","mygene"
"CCNE1","CCNE1","mygene"
"CDK3","TEN1-CDK3","mygene"
"CDK3","CDK3","mygene"
"CCNE2","CCNE2","mygene"
"CDK2","CDK2","mygene"
"CDK2","CACUL1","mygene"
"CCNE1","CCNE1","mygene"
"CCNT1","CCNT1","mygene"
"CCR1","CCR1","mygene"
"CCR2","CCR2","mygene"
"CCR4","CNOT6","mygene"
"CCR4","CCR4","mygene"
"CCR4","CNOT2","mygene"
"CCR4","CNOT4","mygene"
"CCR4","CNOT9","mygene"
"CCR4","CNOT8","mygene"
"CCR4","CNOT11","mygene"
"CCR4","CNOT10","mygene"
"CCR4","CNOT7","mygene"
"CCR4","CNOT1","mygene"
"CCR5","CCR5AS","mygene"
"CCR5","CCR5","mygene"
"CCR8","CCR8","mygene"
"CD38","CD38","mygene"
"CD38","CD38-AS1","mygene"
"CD81","CD81","mygene"
"CD81","CD81-AS1","mygene"
"CDA","CDA","mygene"
"CDC25A","CDC25A","mygene"
"CDC25B","CDC25B","mygene"
"CDC25C","CDC25C","mygene"
"CDC45","CDC45","mygene"
"CDC7","CDC7","mygene"
"CDC7","DBF4","mygene"
"CDC7","DBF4B","mygene"
"CDK1","CDK1","mygene"
"CDK1","CDK1","mygene"
"CCNB1","CCNB1","mygene"
"CDK19","CDK19","mygene"
"CDK2","CDK2","mygene"
"CDK2","CACUL1","mygene"
"CDK2","CDK2","mygene"
"CDK2","CACUL1","mygene"
"CCNA1","CCNA1","mygene"
"CCNA2","CCNA2","mygene"
"CDK4","CDK4","mygene"
"CDK5","CDK5","mygene"
"CDK5","CDK5RAP3","mygene"
"CDK5","CABLES1","mygene"
"CDK5","CDK5RAP2","mygene"
"CDK5","CABLES2","mygene"
"CDK5R1","CDK5R1","mygene"
"CDK5","CDK5","mygene"
"CDK5","CDK5RAP3","mygene"
"CDK5","CABLES1","mygene"
"CDK5","CDK5RAP2","mygene"
"CDK5","CABLES2","mygene"
"CDK6","CDK6-AS1","mygene"
"CDK6","CDK6","mygene"
"CDK7","CDK7","mygene"
"CDK7","LOC125387274","mygene"
"CDK7","LOC125418071","mygene"
"CDK7","LOC125418073","mygene"
"CDK7","LOC125467768","mygene"
"CDK7","LOC126057115","mygene"
"CDK7","LOC126088082","mygene"
"CDK7","LOC126088089","mygene"
"CDK7","LOC126088095","mygene"
"CDK7","LOC126264116","mygene"
"CCNH","CCNH-AS1","mygene"
"CCNH","CCNH","mygene"
"CDK8","CDK8","mygene"
"CDK9","CDK9","mygene"
"CDK9","CDK9","mygene"
"CCNT1","CCNT1","mygene"
"CES1","CES1","mygene"
"CES2","CES1","mygene"
"CES2","CES2","mygene"
"CFB","CFB","mygene"
"CFD","CFD","mygene"
"CFTR","LOC111674463","mygene"
"CFTR","CFTR","mygene"
"CFTR","CFTR-AS1","mygene"
"CFTR","LOC111674464","mygene"
"CFTR","LOC111674467","mygene"
"CFTR","LOC111674468","mygene"
"CFTR","LOC111674475","mygene"
"CFTR","LOC111674477","mygene"
"CFTR","CFTR-AS2","mygene"
"CFTR","LOC111674476","mygene"
"CHEK1","CHEK1","mygene"
"CHEK2","CHEK2","mygene"
"CHEK2","CHEK2P2","mygene"
"CHEK2","CHEK2P6","mygene"
"CHEK2","CHEK2P2","mygene"
"CHEK2","CHEK2P4","mygene"
"CHEK2","CHEK2P5","mygene"
"CHEK2","CHEK2P3","mygene"
"CHEK2","CHEK2P1","mygene"
"CHEK2","CHEK2P7","mygene"
"CHEK2","CHEK2P5","mygene"
"CHIA","CHIA","mygene"
"CHRM1","CHRM1-AS1","mygene"
"CHRM1","CHRM1","mygene"
"CHRM2","CHRM2","mygene"
"CHRM3","CHRM3-AS1","mygene"
"CHRM3","CHRM3-AS2","mygene"
"CHRM3","CHRM3","mygene"
"CHRNA3","CHRNA3","mygene"
"CHRNB4","CHRNB4","mygene"
"CHRNA4","CHRNA4","mygene"
"CHRNA4","CHRNA4","mygene"
"CHRNB2","CHRNB2","mygene"
"CHRNA7","CHRNA7","mygene"
"CHRNA7","CHRFAM7A","mygene"
"CHRNA7","LOC106736476","mygene"
"CHRNA7","LOC106736477","mygene"
"CISD1","CISD1","mygene"
"CIT","DHDDS","mygene"
"CIT","CIT","mygene"
"CLK1","COLEC11","mygene"
"CLK1","CLK1","mygene"
"CLK2","TELO2","mygene"
"CLK2","CLK2","mygene"
"CLK3","CLK3-AS1","mygene"
"CLK3","CLK3-AS1","mygene"
"CLK3","CLK3","mygene"
"CLK4","CLK4","mygene"
"CLK4","CLASRP","mygene"
"CLK4","LOC124906962","mygene"
"CMA1","CMA1","mygene"
"CNOT7","CNOT7","mygene"
"CNR1","PCDHA4","mygene"
"CNR1","PCDHA@","mygene"
"CNR1","CNR1","mygene"
"CNR2","PCDHA6","mygene"
"CNR2","CNR2","mygene"
"COL4A3BP","CERT1","mygene"
"COMT","COMT","mygene"
"COQ8B","COQ8B","mygene"
"CPA1","CPA1","mygene"
"CPA3","CPA4","mygene"
"CPA3","CPA3","mygene"
"CPB1","CPB1","mygene"
"CPB2","CPB2-AS1","mygene"
"CPB2","CPB2","mygene"
"CPN1","CYP11B1","mygene"
"CPN1","CPNE1","mygene"
"CPN1","CPN1","mygene"
"CPT1A","CPT1A","mygene"
"CPT1B","CHKB-CPT1B","mygene"
"CPT1B","CPT1B","mygene"
"CPT2","CPT2","mygene"
"CREBBP","CREBBP","mygene"
"CREBBP","SRCAP","mygene"
"CRHR1","LINC02210-CRHR1","mygene"
"CRHR1","CRHR1","mygene"
"CSF1R","LOC111188152","mygene"
"CSF1R","LOC111188153","mygene"
"CSF1R","LOC111188154","mygene"
"CSF1R","LOC111188156","mygene"
"CSF1R","CSF1R","mygene"
"CSK","CSK","mygene"
"CSK","SCIMP","mygene"
"CSNK1A1","CSNK1A1","mygene"
"CSNK1D","LOC108254691","mygene"
"CSNK1D","CSNK1D","mygene"
"CSNK1G1","CSNK1G1","mygene"
"CSNK1G2","CSNK1G2-AS1","mygene"
"CSNK1G2","CSNK1G2","mygene"
"CSNK2A1","CSNK2A2","mygene"
"CSNK2A1","CSNK2A1","mygene"
"CSNK2A2","CSNK2A2","mygene"
"CTBP2","CTBP2","mygene"
"CTBP2","CTBP2P10","mygene"
"CTBP2","CTBP2P1","mygene"
"CTBP2","CTBP2P5","mygene"
"CTBP2","CTBP2P6","mygene"
"CTBP2","CTBP2P8","mygene"
"CTBP2","CTBP2P2","mygene"
"CTBP2","CTBP2P1","mygene"
"CTBP2","CTBP2P4","mygene"
"CTBP2","CTBP2P3","mygene"
"CTNNB1","CTNNB1","mygene"
"CTRC","CTRC","mygene"
"CTSA","CTSA","mygene"
"CTSB","CTSB","mygene"
"CTSD","CTSD","mygene"
"CTSE","CTSE","mygene"
"CTSG","CTSG","mygene"
"CTSK","CTSK","mygene"
"CTSL","LOC117600004","mygene"
"CTSL","LOC117693187","mygene"
"CTSL","CTSL","mygene"
"CTSS","CTSS","mygene"
"CTSV","CTSV","mygene"
"CXCL8","CXCL8","mygene"
"CXCR1","CXCR1","mygene"
"CXCR2","CXCR2","mygene"
"CYP11B1","LOC110673972","mygene"
"CYP11B1","LOC106799833","mygene"
"CYP11B1","CYP11B1","mygene"
"CYP11B2","LOC110673971","mygene"
"CYP11B2","LOC106799834","mygene"
"CYP11B2","CYP11B2","mygene"
"CYP17A1","LOC110408762","mygene"
"CYP17A1","CYP17A1-AS1","mygene"
"CYP17A1","CYP17A1","mygene"
"CYP19A1","LOC110386947","mygene"
"CYP19A1","LOC110386948","mygene"
"CYP19A1","LOC110386949","mygene"
"CYP19A1","LOC110386951","mygene"
"CYP19A1","CYP19A1","mygene"
"CYP1A1","LOC110467515","mygene"
"CYP1A1","CYP1A1","mygene"
"CYP1A2","LOC110467516","mygene"
"CYP1A2","LOC110467517","mygene"
"CYP1A2","CYP1A2","mygene"
"CYP1B1","LOC110599580","mygene"
"CYP1B1","CYP1B1-AS1","mygene"
"CYP1B1","CYP1B1","mygene"
"CYP24A1","CYP24A1","mygene"
"CYP26A1","CYP26A1","mygene"
"CYP26B1","CYP26B1","mygene"
"CYP27A1","CYP27A1","mygene"
"CYP2A6","LOC110673974","mygene"
"CYP2A6","CYP2A6","mygene"
"CYP2C19","LOC110599570","mygene"
"CYP2C19","CYP2C19","mygene"
"CYP2C9","LOC110599569","mygene"
"CYP2C9","CYP2C9","mygene"
"CYP2D6","LOC110740340","mygene"
"CYP2D6","LOC110740341","mygene"
"CYP2D6","LOC107987479","mygene"
"CYP2D6","CYP2D6","mygene"
"CYP3A4","CYP3A4-AS1","mygene"
"CYP3A4","LOC110366354","mygene"
"CYP3A4","CYP3A4-AS1","mygene"
"CYP3A4","CYP3A4","mygene"
"CYP3A4","LOC110366355","mygene"
"CYP51A1","CYP51A1-AS1","mygene"
"CYP51A1","CYP51A1","mygene"
"CYSLTR1","CYSLTR1","mygene"
"DAGLA","DAGLA","mygene"
"DAGLB","DAGLB","mygene"
"DAO","AOC1","mygene"
"DAO","DAO","mygene"
"DAPK1","DAPK1-IT1","mygene"
"DAPK1","DAPK1","mygene"
"DAPK3","DAPK3","mygene"
"DBH","DBH","mygene"
"DBH","DBH-AS1","mygene"
"DBH","MOXD1","mygene"
"DBH","MOXD2P","mygene"
"DBH","MOXD2P","mygene"
"DDO","DDO","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1-DT","mygene"
"DDR1","DDR1","mygene"
"DGAT1","DGAT1","mygene"
"DHFR","DHFR","mygene"
"DHODH","DHODH","mygene"
"DLG4","LLGL1","mygene"
"DLG4","DLG4","mygene"
"DNM1","DNM1","mygene"
"DNMT1","LOC107080555","mygene"
"DNMT1","DACOR1","mygene"
"DNMT1","DALIR","mygene"
"DNMT1","DNMT1","mygene"
"DNMT3B","DNMT3B","mygene"
"DNPEP","DNPEP-AS1","mygene"
"DNPEP","DNPEP","mygene"
"DPP4","DPP4-DT","mygene"
"DPP4","DPP4-DT","mygene"
"DPP4","LOC117152610","mygene"
"DPP4","LOC117152611","mygene"
"DPP4","DPP4","mygene"
"DPP7","DPP7","mygene"
"DPYD","DPYD-IT1","mygene"
"DPYD","DPYD-AS1","mygene"
"DPYD","DPYD-AS2","mygene"
"DPYD","DPYD-IT1","mygene"
"DPYD","DPYD","mygene"
"DRD1","DRD1","mygene"
"DRD2","DRD2","mygene"
"DRD3","DRD3","mygene"
"DRD4","DRD4","mygene"
"DRD5","DRD5","mygene"
"DRD5","DRD5P3","mygene"
"DRD5","DRD5P4","mygene"
"DRD5","DRD5P1","mygene"
"DRD5","DRD5P2","mygene"
"DSTYK","DSTYK","mygene"
"DUSP3","DUSP3","mygene"
"DUT","DUT-AS1","mygene"
"DUT","DUT","mygene"
"DUT","LOC441862","mygene"
"DYRK1A","DYRK1A","mygene"
"DYRK1B","DYRK1B","mygene"
"DYRK2","DYRK2","mygene"
"ECE1","ECE1-AS1","mygene"
"ECE1","ECE1","mygene"
"EDNRA","EDNRA","mygene"
"EDNRB","EDNRB-AS1","mygene"
"EDNRB","EDNRB-AS1","mygene"
"EDNRB","LOC107882127","mygene"
"EDNRB","LOC107882129","mygene"
"EDNRB","EDNRB","mygene"
"EGFR","EGILA","mygene"
"EGFR","EGFR","mygene"
"EGFR","EGFR-AS1","mygene"
"EGFR","EPS8","mygene"
"EGFR","ELDR","mygene"
"EGFR","ELDR","mygene"
"EGFR","EUDAL","mygene"
"EGLN1","EGLN1","mygene"
"EGLN3","EGLN3-AS1","mygene"
"EGLN3","EGLN3-AS1","mygene"
"EGLN3","EGLN3","mygene"
"EIF2AK2","EIF2AK2","mygene"
"EIF2AK2","PRKRA","mygene"
"EIF2AK3","EIF2AK3-DT","mygene"
"EIF2AK3","EIF2AK3-AS1","mygene"
"EIF2AK3","EIF2AK3","mygene"
"ELANE","ELANE","mygene"
"ENPEP","ENPEP","mygene"
"ENPEP","ENPEPP1","mygene"
"ENPP2","ENPP2","mygene"
"EP300","EP300","mygene"
"EP300","EP300-AS1","mygene"
"EP300","EID2B","mygene"
"EP300","EID2","mygene"
"EP300","EID1","mygene"
"EP300","EID3","mygene"
"EPAS1","EPAS1","mygene"
"EPHA1","EPHA1-AS1","mygene"
"EPHA1","EPHA1","mygene"
"EPHA2","EPHA2-AS1","mygene"
"EPHA2","EPHA2-AS1","mygene"
"EPHA2","EPHA2","mygene"
"EPHA3","EPHA3","mygene"
"EPHA4","EPHA4","mygene"
"EPHA5","EPHA5-AS1","mygene"
"EPHA5","EPHA5-AS2","mygene"
"EPHA5","EPHA5","mygene"
"EPHA6","EPHA6","mygene"
"EPHA7","EPHA7","mygene"
"EPHA8","EPHA8","mygene"
"EPHB1","EPHB1","mygene"
"EPHB2","EPHB2","mygene"
"EPHB3","EPHB3","mygene"
"EPHB4","EPHB4","mygene"
"EPHX1","EPHX1","mygene"
"EPHX2","EPHX2","mygene"
"ERAP2","ERAP2","mygene"
"ERBB2","ERBB2","mygene"
"ERBB2","ERBIN","mygene"
"ERBB2","TOB2","mygene"
"ERBB2","TOB1","mygene"
"ERBB2","TOB2P1","mygene"
"ERBB2","TOB2P1","mygene"
"ERBB4","ERBB4","mygene"
"ERCC5","BIVM-ERCC5","mygene"
"ERCC5","ERCC5","mygene"
"ERN1","ERN1","mygene"
"ESR1","ESR1","mygene"
"ESR1","BNAT1","mygene"
"ESR1","BNAT1","mygene"
"ESR2","ESR2","mygene"
"ESRRA","ESRRA","mygene"
"ESRRB","ESRRB","mygene"
"ESRRG","ESRRG","mygene"
"EZR","EZR-AS1","mygene"
"EZR","EZR","mygene"
"EZR","EZRP1","mygene"
"EZR","EZRP1","mygene"
"F10","F10","mygene"
"F10","F10-AS1","mygene"
"F10","F10-AS2","mygene"
"F12","F12","mygene"
"F13A1","F13A1","mygene"
"F2","F2","mygene"
"F2","FOXF2","mygene"
"F2","PTGFRN","mygene"
"F2","IQCF2","mygene"
"F2","LOC108021840","mygene"
"F2","SLC35F2","mygene"
"F2","KLRF2","mygene"
"F2","YTHDF2","mygene"
"F2","ADGRF2P","mygene"
"F2","ADGRF2P","mygene"
"F2R","F2R","mygene"
"F2R","F2RL1","mygene"
"F2R","F2R-AS1","mygene"
"F2R","F2RL3","mygene"
"F2R","NCRUPAR","mygene"
"F2RL1","F2RL1","mygene"
"F3","CNTN1","mygene"
"F3","F3","mygene"
"F3","IQCF3","mygene"
"F3","ADGRF3","mygene"
"F3","SLC35F3","mygene"
"F3","YTHDF3","mygene"
"F7","F7","mygene"
"F9","FEA","mygene"
"F9","F9","mygene"
"FAAH","FA2H","mygene"
