"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000171551",-0.741367541961895,-1.16962918861274,-2.81505533331613,0.00653327152227608,0.767519057441701,-3.63758976841163
"ENSG00000224318",-0.492267717138277,-0.372595774572338,-2.81383239650657,0.00655529768212446,0.767519057441701,-3.38870479730836
"ENSG00000163531",0.278852684212974,8.20731266036682,2.81178086385991,0.00659240125606647,0.767519057441701,-2.45583225439696
"ENSG00000167625",0.22875370050112,2.34970295124712,2.81155027758451,0.00659658365957249,0.767519057441701,-2.65501331053093
"ENSG00000151834",-0.224582886982209,7.29772372108003,-2.80375809384092,0.00673936413623021,0.767519057441701,-2.44330520832539
"ENSG00000268575",0.328451480665603,2.90541737440781,2.80301378222906,0.00675315038847002,0.767519057441701,-2.57423623860955
"ENSG00000243708",0.589257757808995,-0.133658270136366,2.80209199823076,0.00677025979510514,0.767519057441701,-3.32975419746115
"ENSG00000116991",-0.208755894177544,6.89036603270935,-2.80206652573915,0.00677073316089645,0.767519057441701,-2.43648528871662
"ENSG00000237250",-1.01594584586039,-0.786433671039417,-2.79902390057838,0.00682749517512045,0.767519057441701,-3.54220607075381
"ENSG00000167302",0.278367272627411,1.74153144863795,2.79772869892478,0.00685179058213089,0.767519057441701,-2.80259815904846
"ENSG00000230565",0.531841924020794,-0.402405108230711,2.79696419134931,0.00686616854008654,0.767519057441701,-3.42043660809626
"ENSG00000114529",-0.659971899587325,0.623767035755234,-2.79661303069809,0.00687278205712103,0.767519057441701,-3.09017530486389
"ENSG00000125741",0.171969171582107,4.09236234110907,2.79390576702853,0.00692396592657406,0.767519057441701,-2.46515012731463
"ENSG00000197261",-0.982372338171037,0.473397034221471,-2.79363875554778,0.00692903303468039,0.767519057441701,-3.14972642542784
"ENSG00000204962",-0.256885149429846,1.80857524326797,-2.78863612270596,0.00702460156283912,0.767519057441701,-2.799682110549
"ENSG00000224247",-0.757268135511297,-0.278848860678482,-2.78842001145336,0.00702875726722775,0.767519057441701,-3.38690413700651
"ENSG00000163945",0.364378873314674,3.72700306182184,2.783933426869,0.00711554428717696,0.767519057441701,-2.51139812300539
"ENSG00000125538",-1.22334691957618,-0.105370536709835,-2.77968436021452,0.00719864428821343,0.767519057441701,-3.35473389903245
"ENSG00000116990",-0.420380124460488,0.265943036747589,-2.7767240199609,0.00725706668880621,0.767519057441701,-3.2181896567996
"ENSG00000182985",-0.158606623649398,6.65568501226366,-2.77668255156315,0.00725788815524857,0.767519057441701,-2.48114669102311
"ENSG00000168807",-0.16336961773437,5.92568000461928,-2.77618114664744,0.00726782748097248,0.767519057441701,-2.47049805936972
"ENSG00000139971",-0.203649499873632,6.24137862431306,-2.77511518917298,0.00728899948776683,0.767519057441701,-2.47681713902164
"ENSG00000168003",-0.227479391772518,5.80434511323503,-2.77272233455243,0.00733673287182887,0.767519057441701,-2.47620166406777
"ENSG00000226759",-0.366676457332188,1.84606801242955,-2.77177928367641,0.00735562392020237,0.767519057441701,-2.81758183879117
"ENSG00000182873",0.461628851833838,1.03460928041752,2.76961417080317,0.00739916434544483,0.767519057441701,-3.01102095769519
"ENSG00000175895",-0.330194857702023,3.21207079564031,-2.76841967822163,0.00742328682832133,0.767519057441701,-2.59170983263385
"ENSG00000223754",0.540005398598194,-0.461894043349908,2.76630410440985,0.00746618768971177,0.767519057441701,-3.46742708471631
"ENSG00000144040",-0.298131732697394,7.1714770081549,-2.76626244256408,0.00746703481542134,0.767519057441701,-2.51287131332317
"ENSG00000183655",-0.338852357703846,3.62238711514608,-2.7637958938381,0.00751734569024897,0.767519057441701,-2.55694087475141
"ENSG00000182050",-0.230072748752263,4.44295512847858,-2.76316644151953,0.00753023457093952,0.767519057441701,-2.50855072319248
"ENSG00000073756",-0.636875156931246,3.42065583113,-2.7625176456271,0.00754354077518548,0.767519057441701,-2.58077668517224
"ENSG00000235852",-0.364344630794296,0.74337055043027,-2.76052607494009,0.00758452103865567,0.767519057441701,-3.094669147796
"ENSG00000140526",-0.139931181134516,7.54055701605991,-2.75894830663515,0.00761713156817695,0.767519057441701,-2.53608628634146
