"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MCEE",1.80058613403869e-10,0.254837623942118,0.068,0.057,5.19271035195418e-06
"C9orf69",1.82052814572772e-10,-0.252960200758547,0.046,0.056,5.25022111946416e-06
"CHRNB4",1.84839077653114e-10,0.296579281909993,0.026,0.019,5.33057416043816e-06
"FAM181B",1.85875547774554e-10,-0.855343066159897,0.006,0.01,5.36046492227037e-06
"LIFR",1.85899977710847e-10,-0.5073904257232,0.121,0.135,5.36116945720312e-06
"PRR5",1.86705354366437e-10,0.161248500094491,0.022,0.016,5.38439571457366e-06
"SLC3A2",1.87960249587287e-10,-0.521823907518514,0.079,0.091,5.42058563784778e-06
"STRIP2",1.88345762221332e-10,0.117815413328404,0.06,0.049,5.43170343670099e-06
"AC010084.1",1.90297703313184e-10,0.492790301015482,0.01,0.006,5.48799546584891e-06
"RP11-121G22.3",1.90617052265102e-10,0.202613397549559,0.091,0.079,5.49720517027326e-06
"NPPC",1.91187116374663e-10,-0.438204833190323,0.024,0.031,5.5136452491289e-06
"TFIP11",1.93715562553158e-10,-0.48363846377399,0.036,0.045,5.58656310847053e-06
"ATF3",1.96442883170948e-10,0.133092804591828,0.062,0.052,5.66521630776697e-06
"GTF2F1",1.98629913494879e-10,-0.197244974912164,0.054,0.065,5.72828807527881e-06
"PPP1R15A",1.99403362416021e-10,-0.433052424060681,0.04,0.05,5.75059356871563e-06
"ERCC8",2.01072665251595e-10,0.100320706207604,0.112,0.099,5.79873459319075e-06
"ARMC6",2.01783842715839e-10,-0.351033688040797,0.041,0.05,5.81924424008207e-06
"SCPEP1",2.04239558867195e-10,0.104289430000875,0.152,0.137,5.89006463817103e-06
"IER5",2.04487384914106e-10,-0.253903961322024,0.044,0.054,5.89721169353792e-06
"DDX23",2.06470631046568e-10,-0.42557767591376,0.039,0.048,5.95440652875197e-06
"BOK",2.07878636091559e-10,-0.714150289611458,0.032,0.041,5.99501198624446e-06
"STAR",2.08488278325454e-10,-0.938601119517437,0.008,0.013,6.01259345862777e-06
"RP11-894P9.1",2.10974630990096e-10,0.281657758814136,0.044,0.035,6.08429738312339e-06
"AFF2",2.11206387079391e-10,0.153138619176839,0.144,0.129,6.09098099698255e-06
"PIM1",2.11403784166016e-10,-0.619963260834647,0.018,0.024,6.09667373156375e-06
"LIN28B",2.20863324875009e-10,0.249252433652605,0.071,0.06,6.36947742607039e-06
"ZNF598",2.22739005604134e-10,-0.383666422312011,0.034,0.042,6.42357018261762e-06
"KLF8",2.23829904445773e-10,0.359913571530193,0.046,0.037,6.45503061431164e-06
"ARPC5",2.23906784238428e-10,-0.214656539082387,0.111,0.126,6.45724775065202e-06
"GPCPD1",2.2414913957226e-10,0.156590333618092,0.113,0.099,6.46423703612441e-06
"AC009961.3",2.2751793549901e-10,0.270614506005148,0.05,0.041,6.56138974185596e-06
"PPME1",2.29686228308831e-10,-0.229532649921796,0.16,0.177,6.62392113819838e-06
"MTG2",2.30010588240848e-10,0.142898629536899,0.094,0.081,6.63327535427781e-06
"RP11-313P18.1",2.30202601302243e-10,0.380105645634345,0.028,0.021,6.63881281895538e-06
"SNRPB2",2.31550299778422e-10,-0.162854716693601,0.092,0.105,6.67767909530991e-06
"PLA2G15",2.32697832490156e-10,-0.370838062327407,0.043,0.052,6.7107727911836e-06
"MAFB",2.32795727669096e-10,-0.348151764596355,0.033,0.041,6.71359599024905e-06
"APOL2",2.35503500146373e-10,-0.324585222487077,0.101,0.115,6.79168544072124e-06
"RP11-2B6.3",2.35503969513781e-10,0.261749131152798,0.063,0.053,6.79169897680794e-06
"MAATS1",2.39026604009817e-10,0.318567647846315,0.051,0.042,6.89328823303911e-06
"ADCK3",2.39706861810431e-10,-0.267628036700116,0.128,0.143,6.91290618775102e-06
"B3GALNT2",2.41019346754087e-10,0.244090402371391,0.089,0.077,6.9507569410411e-06
"ETV5",2.41286295192095e-10,-0.247866727004805,0.21,0.228,6.95845546704482e-06
"RP11-124N3.3",2.43323149502756e-10,0.322628862235425,0.043,0.034,7.01719630850999e-06
"SF3B4",2.44518535333648e-10,-0.434068604859542,0.023,0.03,7.05167004048706e-06
"CCDC127",2.4972860295552e-10,-0.382894080235459,0.03,0.039,7.20192318063425e-06
"CTD-2410N18.5",2.53468228594586e-10,-0.239552329453557,0.044,0.054,7.30977024443927e-06
"GLB1L3",2.56157201623961e-10,0.148905383475317,0.109,0.096,7.38731753763342e-06
"PRR22",2.56302248560067e-10,-0.713063620001015,0.016,0.022,7.39150054622377e-06
"PPP2CB",2.60946616475056e-10,-0.175553778397924,0.245,0.264,7.52543947252413e-06
"NEK5",2.62978752393152e-10,0.294338331880533,0.072,0.061,7.58404424026611e-06
"RP11-383H17.4",2.64456317901601e-10,0.662622302000991,0.017,0.012,7.62665575196428e-06
"CTC-535M15.2",2.68073868932237e-10,0.261577109526623,0.166,0.151,7.73098230613677e-06
"FASTK",2.71820686762959e-10,-0.333350915200038,0.135,0.15,7.83903678555698e-06
"STON2",2.75328728120433e-10,-0.656693712398091,0.029,0.037,7.94020519026516e-06
"LPAR1",2.75482283116867e-10,-0.460801954604899,0.036,0.045,7.94463356280733e-06
"FAM186A",2.76005236069307e-10,0.399853482772213,0.032,0.025,7.95971500300275e-06
"SERPINB6",2.77232769482185e-10,-0.5508118259708,0.05,0.06,7.99511583909674e-06
"C5orf49",2.78727903564667e-10,-0.441670912382921,0.014,0.02,8.03823401090143e-06
"TOMM34",2.78921866365938e-10,-0.294685897146516,0.047,0.058,8.04382770412727e-06
"UBAC1",2.8345204930337e-10,-0.286199612128051,0.072,0.084,8.17447364985989e-06
"RP11-367N14.2",2.86611148959334e-10,0.337136574671984,0.048,0.039,8.26557892483825e-06
"CTSA",2.88837680228205e-10,-0.301866512534202,0.187,0.204,8.32978986010119e-06
"CEP131",2.90579537172921e-10,-0.634003513835557,0.021,0.028,8.38002327252987e-06
"NMT2",2.96560330196308e-10,0.161635300532737,0.195,0.179,8.55250336253132e-06
"RP11-498M5.2",2.97380375576258e-10,0.158796553198878,0.033,0.025,8.57615265124372e-06
"POLR1C",2.99016443626602e-10,-0.335170234558993,0.047,0.057,8.62333521774757e-06
"MRPL2",3.0537845468172e-10,-0.397247983301344,0.04,0.049,8.80680925456612e-06
"GCHFR",3.05795319099267e-10,-0.318652560700383,0.015,0.021,8.81883120750376e-06
"CDKL2",3.05853299469861e-10,0.196798090079049,0.094,0.082,8.82050330341132e-06
"PRCC",3.11085848941447e-10,-0.292780442545144,0.085,0.098,8.97140479762238e-06
"PRRT3",3.1133546123432e-10,-0.377139823075174,0.076,0.089,8.97860336653655e-06
"MRPS18B",3.1493566901547e-10,-0.477794271882598,0.03,0.038,9.08242975873714e-06
"C8orf37-AS1",3.1737556094779e-10,0.174804276293235,0.081,0.069,9.15279380217332e-06
"BAG3",3.17525713577491e-10,-1.27793429443491,0.007,0.011,9.15712405386127e-06
"FDFT1",3.18563037884138e-10,-0.269352819225617,0.128,0.143,9.18703944954067e-06
"LINC00843",3.20528098179211e-10,0.186048920568405,0.064,0.053,9.24370982339027e-06
"LAIR1",3.21073646097343e-10,0.272131067913482,0.016,0.011,9.25944287980129e-06
"MSRB1",3.21570207411094e-10,-0.879424890912695,0.008,0.013,9.27376321152853e-06
"SLC29A1",3.21895318942691e-10,0.182826884326294,0.117,0.104,9.28313910298827e-06
"TADA2B",3.2396800985943e-10,-0.434303287139823,0.022,0.029,9.34291343633609e-06
"AP000892.4",3.25007256816836e-10,0.154874179699439,0.062,0.052,9.37288427934074e-06
"ING1",3.26749993263539e-10,-0.506879918678383,0.022,0.029,9.42314305572719e-06
"ZMIZ1-AS1",3.27840854914001e-10,0.326624966410263,0.04,0.031,9.45460241486488e-06
"RPS17",3.28962527893365e-10,-0.182679312075362,0.117,0.132,9.48695034191676e-06
"WNT2B",3.28984432501607e-10,0.216692140305188,0.064,0.054,9.48758204891384e-06
"RFWD3",3.35414362361412e-10,0.130598549991261,0.042,0.033,9.67301479614076e-06
"SRGAP2B",3.42535102384629e-10,0.108557324853462,0.211,0.194,9.87836981767031e-06
"LYPLA2",3.42677448775008e-10,-0.29531926713562,0.05,0.06,9.88247494522247e-06
"NUBP2",3.44697226599459e-10,-0.353982075010714,0.055,0.066,9.94072331790179e-06
"DNAJC4",3.45881897262767e-10,-0.41959068376708,0.057,0.068,9.97488803516094e-06
"ANKRD54",3.46209433417806e-10,-0.309952141579659,0.075,0.087,9.98433385033611e-06
"ZNF202",3.49735677673863e-10,-0.609346949484885,0.019,0.026,1.00860272084365e-05
"C20orf27",3.50793522053199e-10,-0.252544872024768,0.059,0.07,1.01165343824922e-05
"ALDH1A1",3.52201915467735e-10,-0.755930739567902,0.031,0.039,1.0157151040174e-05
"SFMBT1",3.5356474283016e-10,0.102071123435862,0.084,0.072,1.0196453618479e-05
"L3HYPDH",3.53963600415524e-10,0.247210987036346,0.066,0.055,1.02079562723833e-05
"MCAT",3.54546106799904e-10,-0.354560788193027,0.029,0.037,1.02247551740024e-05
"THAP11",3.5748895324796e-10,-0.16534302585183,0.031,0.039,1.03096239227179e-05
"TPRG1",3.57768973285086e-10,0.121390429809253,0.049,0.04,1.03176994205686e-05
"TPP1",3.61483513086456e-10,-0.358168795831717,0.068,0.08,1.04248230339003e-05
"TRIB2",3.62453109655952e-10,-0.322682821706178,0.079,0.091,1.0452785229368e-05
"CYB5R3",3.6814525776826e-10,-0.22004586041964,0.1,0.114,1.06169410887789e-05
"SFRP1",3.71500775230923e-10,-0.533909262704011,0.015,0.021,1.07137108568846e-05
"LINC00506",3.73768253670389e-10,0.300934258028971,0.052,0.042,1.07791026676004e-05
"RRM2B",3.77923030746598e-10,-0.230665218159237,0.083,0.096,1.08989222837011e-05
"GJB1",3.81451409775506e-10,-1.10667791151747,0.006,0.01,1.10006772065158e-05
"NRIP2",3.81800081289877e-10,-0.688335075034296,0.007,0.011,1.10107325443187e-05
"NUBP1",3.83208465129081e-10,0.283162403038504,0.069,0.058,1.10513489258576e-05
"CTD-2147F2.2",3.84967436186518e-10,0.296883195703422,0.059,0.049,1.1102075892183e-05
"PHAX",3.95436693986159e-10,-0.174338314510881,0.05,0.06,1.14039988178668e-05
"NEIL1",4.00780087111181e-10,0.158716752556219,0.154,0.139,1.15580969321993e-05
"KCNS3",4.08771751629203e-10,0.115612308323866,0.122,0.108,1.17885685452346e-05
"ZNF236",4.12017464660401e-10,0.113898437576041,0.11,0.096,1.18821716633413e-05
"AC073343.13",4.13634341995744e-10,0.145983085189108,0.079,0.067,1.19288007888153e-05
"GNAO1",4.3010469786622e-10,-0.233506746908018,0.322,0.339,1.24037893817639e-05
"SLC31A2",4.33112434361111e-10,-0.836251038777315,0.01,0.014,1.24905294945401e-05
"PALM2-AKAP2",4.40017230028438e-10,0.149784607994535,0.129,0.115,1.26896568967901e-05
"RP5-884C9.2",4.47978769555204e-10,0.275196272939306,0.024,0.017,1.29192597352025e-05
"RPE",4.54151440859397e-10,0.2071236421175,0.099,0.087,1.30972734029441e-05
"FAM57B",4.57973121633024e-10,-0.277010118337515,0.084,0.097,1.32074868547748e-05
"ADAP2",4.59343815670387e-10,0.197246519759221,0.029,0.022,1.32470163001183e-05
"ERI2",4.60588084384253e-10,0.146993372730169,0.065,0.055,1.32828997655575e-05
"OTUD3",4.69177971824413e-10,0.189519328392579,0.144,0.13,1.35306235294442e-05
"SEC24A",4.70353516355892e-10,0.120765072348555,0.106,0.093,1.35645250581876e-05
"TRUB1",4.7104280761931e-10,-0.168062011432331,0.088,0.102,1.35844035289333e-05
"ZNF337",4.75789108251198e-10,0.123610426566273,0.105,0.092,1.37212820928563e-05
"YWHAE",4.76111572101774e-10,-0.135098500184352,0.393,0.408,1.37305816278431e-05
"EFNA1",4.77876470515753e-10,-0.865583567111833,0.008,0.013,1.37814795332038e-05
"TMC2",4.84353643760885e-10,0.385752120295821,0.038,0.03,1.39682747324202e-05
"ATF5",4.86542876323214e-10,-0.619766813590752,0.013,0.019,1.40314100102852e-05
"MBOAT7",4.87472366580701e-10,-0.219110563274674,0.154,0.17,1.40582155798208e-05
"INO80D",4.94617347755959e-10,-0.344401617712183,0.191,0.207,1.42642696919341e-05
"TTC9",4.95322404679517e-10,-0.131377826428843,0.065,0.076,1.42846028285526e-05
"TNFRSF14",4.97981150371964e-10,0.11601993665132,0.062,0.052,1.43612783955771e-05
"FAM3A",4.99349081507623e-10,-0.38014696756443,0.053,0.063,1.44007281615983e-05
"TMEM163",5.02211929981204e-10,0.119111926354878,0.138,0.123,1.44832898487279e-05
"RP11-348J24.2",5.05291498700296e-10,0.202839885473686,0.071,0.06,1.45721015310178e-05
"C6orf48",5.12138563451325e-10,-0.394212271687969,0.051,0.061,1.47695640313728e-05
"ECI1",5.12693040493268e-10,-0.493432256932403,0.031,0.039,1.47855545947853e-05
"TUG1",5.13571303935718e-10,-0.265091590131298,0.139,0.155,1.48108828342022e-05
"NYAP1",5.15466733277283e-10,-0.229399162744019,0.088,0.101,1.48655451209836e-05
"RP11-66H6.3",5.17558151352685e-10,0.248741961571873,0.052,0.042,1.49258595268601e-05
"P2RY12",5.19482399780135e-10,0.116955869420408,0.042,0.033,1.49813529272593e-05
"PNPLA2",5.24296677304345e-10,-0.402172113021033,0.053,0.064,1.512019187678e-05
"IQCE",5.26228973097185e-10,0.100471431685097,0.097,0.085,1.51759173551497e-05
"SLC35F2",5.28745999000478e-10,0.308508679315121,0.042,0.034,1.52485058651748e-05
"MRPL4",5.34684439257192e-10,-0.250288388728966,0.122,0.137,1.54197645437382e-05
"DUSP7",5.38859493897954e-10,-0.29050231714974,0.043,0.053,1.55401689445231e-05
"RP11-62I21.1",5.41065117077135e-10,0.589417523401663,0.021,0.015,1.56037769113875e-05
"FBXO33",5.42803138710819e-10,0.139921520784637,0.165,0.15,1.56538997172813e-05
"ART3",5.42899324404583e-10,0.267903149615145,0.073,0.062,1.56566736165038e-05
"LINC00609",5.45232060232028e-10,-0.76594625829822,0.038,0.046,1.57239473850314e-05
"SRI",5.45611024605257e-10,-0.251092306796418,0.145,0.16,1.5734876338591e-05
"CCDC130",5.46055748980317e-10,-0.29980759500495,0.099,0.113,1.57477017448434e-05
"GSTO2",5.47242147967029e-10,0.171620589679314,0.088,0.076,1.57819163052211e-05
"CX3CL1",5.51303542667606e-10,-0.154725685555051,0.169,0.187,1.58990428669911e-05
"RP11-282I1.1",5.53554092465508e-10,0.493820838981441,0.014,0.009,1.59639464726128e-05
"SNX7",5.54946011892632e-10,0.16817597555344,0.08,0.068,1.60040880369716e-05
"BCL2L14",5.69455385864499e-10,0.122793937886576,0.167,0.152,1.64225238729463e-05
"MYO15A",5.86162500533856e-10,0.356916606393757,0.048,0.039,1.69043403528959e-05
"SSR4",5.89202761166889e-10,-0.279946122059492,0.063,0.074,1.69920184292919e-05
"SYCP2L",5.93938016383229e-10,0.168703086851639,0.059,0.049,1.71285784544759e-05
"RP11-766N7.4",5.94051066322266e-10,0.242834415316172,0.074,0.063,1.71318387016678e-05
"OXA1L",6.00997235760959e-10,-0.26531625146333,0.049,0.059,1.73321592821103e-05
"COQ10B",6.07614759238714e-10,-0.21747741744865,0.067,0.079,1.75230020416853e-05
"CPE",6.10926840374843e-10,-0.292936293177515,0.44,0.448,1.76185191495701e-05
"ATP13A4",6.11113948918260e-10,-0.488550401808877,0.046,0.055,1.76239151728537e-05
"SEPT1",6.13109699895568e-10,0.204432770628694,0.062,0.052,1.76814706352883e-05
"CCDC25",6.15064265150054e-10,0.210740498972363,0.126,0.112,1.77378383426624e-05
"BORCS6",6.16276454863709e-10,-0.599384054752295,0.01,0.014,1.77727966818145e-05
"SOX12",6.18458085397393e-10,-0.458736150400379,0.05,0.06,1.78357127247754e-05
"ZNF354B",6.29005236557836e-10,0.174082176497686,0.043,0.035,1.81398820170914e-05
"PKDCC",6.3687337203371e-10,0.212245856317242,0.128,0.114,1.83667911760802e-05
"TCF25",6.4194627494741e-10,-0.236561154500941,0.303,0.321,1.85130886232084e-05
"KLHL26",6.48434655252747e-10,-0.490417481111891,0.028,0.036,1.8700207022834e-05
"RP11-123O10.4",6.50333912002613e-10,0.114669538228423,0.326,0.305,1.87549796882434e-05
"P3H1",6.55595062745739e-10,-0.369557811866737,0.052,0.062,1.89067060145244e-05
"DEPDC5",6.62375902055368e-10,0.132822772110552,0.112,0.099,1.91022586393747e-05
"PSMD12",6.80021173494864e-10,-0.139982142035504,0.168,0.185,1.96111306224184e-05
"C1R",6.80617262452176e-10,-0.548092670445386,0.01,0.015,1.96283212318583e-05
"POMZP3",6.84657888720263e-10,0.276370736058197,0.07,0.059,1.97448488528037e-05
"TCP1",6.84688883336944e-10,-0.242397742797243,0.104,0.118,1.97457427065541e-05
"APIP",6.86992946506441e-10,-0.297975852242956,0.066,0.077,1.98121895842993e-05
"ZNF471",6.92942719257989e-10,0.226905036684362,0.055,0.045,1.99837750806812e-05
"LSM12",6.94606370570238e-10,-0.228103169857724,0.105,0.12,2.00317531208751e-05
"IRAK1BP1",6.95359373986843e-10,0.120324620227571,0.151,0.137,2.00534689864066e-05
"RND2",6.9556156929198e-10,-0.429367488263505,0.017,0.023,2.00593000968114e-05
"GRAMD3",7.0374450454397e-10,-0.496433150909676,0.064,0.075,2.02952877665435e-05
"UNC45A",7.04261429395043e-10,-0.39325880322021,0.088,0.101,2.03101953623236e-05
"CFAP57",7.0516324599119e-10,0.144205779318083,0.037,0.029,2.03362028511399e-05
"SPDYE6",7.1292936929411e-10,0.421992839443408,0.023,0.017,2.05601700810729e-05
"KIZ-AS1",7.32412593476554e-10,0.235390909721321,0.097,0.085,2.11220467832704e-05
"CA5A",7.35307388533787e-10,0.318551630769032,0.022,0.016,2.12055297779259e-05
"MRPL57",7.38756181088066e-10,-0.110847156807456,0.092,0.106,2.13049895063987e-05
"CCDC28A",7.43889275016067e-10,0.275432475386046,0.127,0.114,2.14530228021884e-05
"FBXO31",7.54060582224035e-10,0.316428513940912,0.037,0.029,2.17463531307589e-05
"TPRA1",7.66794832027177e-10,-0.359322701957123,0.06,0.071,2.21135961608318e-05
"MX1",7.67517562878113e-10,-0.487016217592449,0.033,0.041,2.21344389958419e-05
"PPP1R26",7.7000240080103e-10,-0.279380725093666,0.031,0.039,2.22060992367009e-05
"RP11-418J17.3",7.82531760480046e-10,0.411786105647932,0.028,0.021,2.2567433440484e-05
"ZIC1",7.8681958778989e-10,-0.730456368235968,0.011,0.016,2.26910900922726e-05
"FBL",7.88579090993861e-10,-0.432995232997891,0.02,0.026,2.27418324051719e-05
"LIPH",7.91036803993168e-10,0.364050047958486,0.022,0.016,2.2812710390359e-05
"FAM50B",8.03921556987684e-10,-0.357491084741329,0.017,0.023,2.31842937819678e-05
"FAM131C",8.0571393506936e-10,-0.50236814337504,0.022,0.029,2.32359841734653e-05
"GK",8.12470488012435e-10,0.125408839297498,0.109,0.096,2.34308364037906e-05
"HACL1",8.16282645326854e-10,0.137023655431607,0.149,0.135,2.35407752085811e-05
"TRMT11",8.22117970890061e-10,0.140588814010957,0.173,0.158,2.37090601624985e-05
"AC011997.1",8.24185641482576e-10,0.234582588682916,0.077,0.066,2.3768689714716e-05
"CH17-140K24.2",8.26129446059912e-10,0.272806083905619,0.068,0.058,2.38247470949218e-05
"PABPC4",8.29825531771697e-10,-0.400855537546586,0.051,0.061,2.3931338510764e-05
"IL12RB2",8.33371362378081e-10,0.246758866417244,0.089,0.077,2.40335967196215e-05
"ARPC1A",8.43243605447058e-10,-0.136659249616873,0.159,0.176,2.43183023374877e-05
"WDR54",8.47433938356645e-10,-0.280567916407371,0.043,0.053,2.44391473482673e-05
"RP1-187B23.1",8.54391630188719e-10,0.208928033139245,0.044,0.036,2.46398002230125e-05
"CC2D2A",8.7016782060534e-10,0.172961471599096,0.106,0.093,2.50947697784374e-05
"PLP2",8.97795102943948e-10,0.449655193894773,0.015,0.01,2.58915129738005e-05
"ANKRD16",8.97827598853786e-10,0.113822940519972,0.072,0.061,2.58924501233443e-05
"ATP10D",9.03415899989038e-10,0.129090266591499,0.082,0.07,2.60536111397839e-05
"CTAGE5",9.05417728132287e-10,0.175281983479421,0.092,0.08,2.6111341861607e-05
"L3MBTL2",9.06440513488825e-10,-0.307952892903725,0.065,0.077,2.61408379685042e-05
"TOB2",9.09735436186275e-10,-0.516861304000472,0.065,0.076,2.6235860244176e-05
"MAN2B2",9.1436615200092e-10,-0.323674413488733,0.058,0.068,2.63694054575545e-05
"PTTG1IP",9.44962515443605e-10,-0.604909125985479,0.042,0.051,2.72517739828781e-05
"PMM2",9.513941293419e-10,0.234275064464763,0.054,0.044,2.74372552960911e-05
"RP11-966I7.3",9.51656964562872e-10,0.374477603394594,0.025,0.019,2.74448352010287e-05
"RP11-977G19.11",9.604019176248e-10,0.201603998669811,0.05,0.041,2.76970309023816e-05
"CH17-264L24.1",9.68878949226307e-10,0.473699926970771,0.025,0.018,2.79415000167375e-05
"ECHDC1",9.70180964758926e-10,0.123046897134301,0.148,0.134,2.79790488426827e-05
"RP11-297D21.4",9.76919148188984e-10,0.14661544311842,0.056,0.046,2.81733713146221e-05
"IFT81",9.78358501938054e-10,0.131605358781975,0.112,0.099,2.82148808373915e-05
"TRMU",9.82299359066034e-10,-0.311662652716186,0.117,0.132,2.83285312161054e-05
"CHAC1",9.87198206435012e-10,-0.812353308222781,0.01,0.015,2.84698090753793e-05
"RP11-32B5.7",9.91029221839265e-10,0.49226020748953,0.026,0.02,2.85802917286226e-05
"PHF23",9.97003184951934e-10,-0.448150300873368,0.022,0.028,2.87525748508288e-05
"AF129408.17",1.00912959125243e-09,0.363405631483804,0.055,0.046,2.91022882821288e-05
"UQCC2",1.01425706191735e-09,-0.238309065557929,0.075,0.087,2.92501594086345e-05
"PDGFRB",1.01991191334936e-09,-0.747367470695608,0.033,0.041,2.94132396690821e-05
"FAM122C",1.02577948207535e-09,0.110107973518464,0.052,0.043,2.9582454483571e-05
"RP11-91P24.7",1.03201071236403e-09,0.383680077842472,0.054,0.045,2.97621569338663e-05
"RND3",1.04528463592749e-09,-0.439485182176586,0.041,0.05,3.01449636155129e-05
"ZNF404",1.04653908335934e-09,0.149087867889052,0.046,0.038,3.01811406249999e-05
"WIPF1",1.05422490893892e-09,-0.454479282557395,0.028,0.036,3.04027921488895e-05
"ATF1",1.05603342514208e-09,0.170461462484496,0.074,0.064,3.04549479476726e-05
"C10orf54",1.05896831580631e-09,-0.597076619729958,0.011,0.015,3.05395872595383e-05
"TRNP1",1.06820133187822e-09,-0.229734827563588,0.039,0.048,3.08058582100359e-05
"SNAPC2",1.07960626281971e-09,-0.363012882549215,0.022,0.029,3.11347650134576e-05
"AP000487.5",1.082037009379e-09,0.224048696299243,0.049,0.04,3.12048653134809e-05
"WDR5",1.08608395815161e-09,-0.365562005957698,0.106,0.119,3.13215752691344e-05
"TAF10",1.09233527529022e-09,-0.521564408167253,0.025,0.033,3.15018570040947e-05
"IMP4",1.09568698858417e-09,-0.166583266862115,0.061,0.072,3.15985170637789e-05
"HIP1R",1.09644420399238e-09,-0.428997763998586,0.111,0.125,3.16203543989363e-05
"FLJ12825",1.10723223762534e-09,0.32576685350391,0.043,0.035,3.19314705008772e-05
"WASF3",1.11082354335199e-09,-0.227804183112427,0.179,0.196,3.20350401667279e-05
"RP11-363G15.2",1.12155322780799e-09,0.483425244504224,0.021,0.015,3.23444735367546e-05
"ADGRE1",1.13048239467864e-09,0.458917542250898,0.016,0.011,3.26019817801372e-05
"TMEM198",1.15347042136478e-09,-0.325715492465452,0.04,0.049,3.32649334817389e-05
"FBXO7",1.17235195385652e-09,-0.376733000194142,0.112,0.126,3.38094579972682e-05
"LINC00884",1.17462395137998e-09,0.257336079706716,0.052,0.043,3.38749801338471e-05
"C3orf18",1.18640068032688e-09,-0.40411151641395,0.049,0.059,3.42146092199468e-05
"FNDC4",1.18739713516482e-09,-0.170819491248468,0.123,0.138,3.42433459810183e-05
"CECR7",1.19191730956611e-09,0.313399446672539,0.031,0.024,3.4373703290577e-05
"PCYOX1L",1.19670121493132e-09,-0.176384996766692,0.032,0.04,3.45116663374044e-05
"IQCC",1.21293595246295e-09,-0.721331968072822,0.01,0.015,3.49798599330789e-05
"CWF19L2",1.22163690334354e-09,0.107773621799903,0.147,0.133,3.52307866555244e-05
"PDZK1",1.28556182450248e-09,0.358392575356143,0.041,0.033,3.70743174568271e-05
"LINC00351",1.2865261674063e-09,0.302681275340566,0.037,0.029,3.71021281418304e-05
"CDKN2AIP",1.30251811244412e-09,-0.487208065261666,0.023,0.03,3.75633198447759e-05
"DBNDD1",1.31352745770994e-09,-0.167486043590156,0.067,0.078,3.7880818352897e-05
"PPP1R3F",1.31575874348173e-09,-0.220733174188948,0.064,0.075,3.79451664032696e-05
"ECM1",1.3251021042228e-09,-0.333449758298118,0.054,0.064,3.82146195836812e-05
"DGAT1",1.33272867119035e-09,-0.302275376338223,0.084,0.096,3.84345621484584e-05
"LINC01273",1.33335846501877e-09,0.574512438552595,0.013,0.009,3.84527247726763e-05
"MIDN",1.33856493896809e-09,-0.421116334924736,0.064,0.075,3.86028742749007e-05
"RPL7A",1.35238086901149e-09,-0.100257228616279,0.155,0.173,3.90013118814224e-05
"TEX9",1.36263051594876e-09,0.17077819734445,0.101,0.089,3.92969014494464e-05
"ALKBH4",1.36736379254455e-09,-0.337692647142312,0.033,0.042,3.94334044131924e-05
"C9orf92",1.36903333291709e-09,0.669890187697792,0.011,0.007,3.9481552287996e-05
"PAPLN",1.37876536228119e-09,-0.717394188491035,0.012,0.017,3.97622142828272e-05
"HPS6",1.3801546006523e-09,-0.527531588338201,0.01,0.015,3.98022785282118e-05
"TLE2",1.38058952979415e-09,-0.303786292219031,0.109,0.122,3.98148214497336e-05
"GPATCH3",1.38804816697851e-09,-0.706553848042947,0.018,0.024,4.00299210874932e-05
"FAM136A",1.40035299664055e-09,-0.34611894105695,0.038,0.047,4.03847800701167e-05
"SYNCRIP",1.40626356204718e-09,0.20152579889052,0.048,0.039,4.05552348658786e-05
"LDHD",1.41112045468653e-09,-0.764680186276094,0.011,0.016,4.06953027927049e-05
"PLEKHH2",1.42090197370099e-09,0.149218381377275,0.057,0.047,4.09773920195629e-05
"RP11-497K21.1",1.43144601173524e-09,0.579076068326667,0.014,0.01,4.12814715324326e-05
"GYG1",1.43614566743323e-09,-0.258979288923186,0.058,0.069,4.14170049031069e-05
"EED",1.44395801127043e-09,0.11373027296321,0.112,0.1,4.16423050870279e-05
"EFCAB1",1.46016220099223e-09,0.731874945407825,0.013,0.008,4.21096177144148e-05
"AUNIP",1.4654637718492e-09,0.330491579911945,0.035,0.028,4.22625097163592e-05
"RP13-270P17.2",1.49808372439825e-09,0.23653806652062,0.023,0.017,4.32032365279211e-05
"LINC01473",1.50802453439003e-09,0.132067865400469,0.065,0.055,4.3489919547274e-05
"HMOX2",1.54921574419771e-09,-0.200396485996124,0.121,0.135,4.46778328469176e-05
"ATP6V0A2",1.55470665372054e-09,0.122215415002476,0.077,0.066,4.48361851866466e-05
"RP11-264B14.1",1.55648711652955e-09,0.383512975473419,0.045,0.037,4.48875319535957e-05
"SDC2",1.61055954347545e-09,-0.697085497767976,0.027,0.034,4.64469266742886e-05
"MRPL10",1.62951804111212e-09,-0.241194117428259,0.034,0.042,4.69936707876325e-05
"PRRG3",1.64421278596065e-09,0.225229993988159,0.085,0.073,4.74174525343192e-05
"SST",1.64842284926271e-09,-0.344959006412252,0.05,0.06,4.75388665498873e-05
"OPRL1",1.66576964160512e-09,-0.350894767165121,0.043,0.052,4.80391306942502e-05
"UBE2I",1.66777701574643e-09,-0.257448147212605,0.11,0.123,4.80970213571112e-05
"AC068490.2",1.69383288915418e-09,0.19519993579406,0.08,0.069,4.88484466903173e-05
