"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NPM1",4.93807360917006e-05,-0.284528744120288,0.085,0.104,9.66929906457491e-05
"LMO3",4.94029744090144e-05,-0.18836802939309,0.281,0.312,9.66929906457491e-05
"AC106793.1",4.95882199116251e-05,0.153363573062562,0.122,0.111,9.69897137077443e-05
"CMAS",4.97630237413436e-05,-0.223287409650303,0.119,0.142,9.72656253873176e-05
"AMY2B",5.00020899013318e-05,0.289500138734705,0.121,0.1,9.76666837300403e-05
"IFT80",5.00555074497233e-05,0.119280412947826,0.147,0.136,9.77048259834477e-05
"RERG",5.01854214859964e-05,-0.243340003215639,0.114,0.127,9.78921313559727e-05
"ESRRG",5.03616826403e-05,-0.168433274756544,0.357,0.383,9.81695274185159e-05
"FAM49A",5.05892602905528e-05,-0.193363963232394,0.306,0.344,9.85465117686917e-05
"KLHL2",5.09636058345502e-05,0.135402124377027,0.222,0.206,9.92086938696882e-05
"ANO4",5.11724370575957e-05,0.160602267823073,0.322,0.293,9.95480000249989e-05
"APBA1",5.13566268406761e-05,0.116667883171467,0.293,0.273,9.98389448291768e-05
"PPP1R21",5.14749721215473e-05,0.116322797187515,0.243,0.226,0.000100001579936941
"ARID4B",5.20846980360051e-05,0.107758161155009,0.361,0.339,0.000101117969318386
"ITGAV",5.23580964391054e-05,-0.264738989315358,0.117,0.132,0.000101536986140154
"TYW1B",5.23709671836314e-05,0.212379430578992,0.12,0.103,0.000101536986140154
"STX8",5.27609533092636e-05,0.182671142689924,0.203,0.178,0.000102224347036698
"AC008415.1",5.32722536187641e-05,0.204293973363316,0.116,0.107,0.000103145673057688
"EPM2AIP1",5.39624466146786e-05,-0.223890331206835,0.136,0.158,0.000104411901738335
"MAPK8",5.40895788056779e-05,0.139726589652153,0.357,0.333,0.000104587696644379
"HERPUD1",5.43195935115068e-05,-0.331217406131677,0.087,0.109,0.000104962056363052
"ORC2",5.43566534913259e-05,0.116317866519911,0.15,0.139,0.000104963316822165
"PRKAR2A",5.5050755280582e-05,0.120314464772463,0.201,0.186,0.000106232481575581
"FAM13C",5.52366596791091e-05,0.1466771518511,0.208,0.187,0.000106519926324329
"NRG2",5.5501095903276e-05,0.176227164562671,0.202,0.181,0.000106958328535524
"TGOLN2",5.56223828829951e-05,-0.251562169208821,0.122,0.147,0.000107120460822762
"MOB3B",5.64542345277834e-05,0.160717881475737,0.221,0.198,0.000108649905302803
"ALS2",5.70413896381144e-05,0.135904491398979,0.146,0.135,0.000109706688676907
"NACA",5.73205958642403e-05,-0.239960383760478,0.112,0.133,0.00011017018525107
"CBFA2T2",5.77981419500772e-05,0.152010608507356,0.316,0.289,0.000111014019481727
"CHMP4B",5.7953988607847e-05,-0.213799005005557,0.094,0.111,0.000111239247108138
"BASP1",5.84884223318792e-05,-0.10808136494738,0.44,0.467,0.000112190366987896
"AL096803.2",5.88582479869829e-05,0.150422098040766,0.22,0.2,0.000112824686799516
"PNPLA6",5.93394175922877e-05,-0.239088520415145,0.096,0.112,0.000113671455759844
"ITPR2",6.04081554558892e-05,-0.120723152917362,0.255,0.268,0.000115641907157589
"SLC35A1",6.18520089632897e-05,0.203746165069538,0.179,0.16,0.000118327366848815
"TCEA2",6.18996973996884e-05,-0.214902294077148,0.127,0.147,0.000118340071354975
"ATP6V1D",6.20464263770502e-05,-0.274535791560746,0.114,0.138,0.000118541979618977
"MAP3K3",6.30444451761315e-05,0.195720437198614,0.143,0.123,0.000120368963869395
"HOPX",6.31023677167221e-05,-0.384783755423672,0.109,0.129,0.000120399818747392
"DTWD2",6.38440213312346e-05,0.155774307848358,0.124,0.111,0.000121734334324041
"LINC02822",6.51101058417412e-05,0.112111994644879,0.177,0.162,0.000124066381455215
"SNX9",6.57098853817197e-05,0.15442276431895,0.23,0.209,0.000125126551886062
"CPQ",6.57913387341345e-05,0.161854145805299,0.159,0.143,0.000125198963412878
"EPB41L3",6.5842504571934e-05,0.100541036695746,0.392,0.372,0.000125213681187919
"LRP1",6.59142334880093e-05,-0.172687296287827,0.168,0.18,0.000125267458896461
"PIBF1",6.61568842014659e-05,0.116271190943102,0.234,0.216,0.00012564578205061
"FNDC3A",6.62766599693706e-05,0.117685660413969,0.268,0.249,0.000125790395452071
"TULP4",6.73020456290228e-05,0.206789584681726,0.248,0.217,0.000127652498387153
"SLC4A8",6.93417075235405e-05,0.213577258357066,0.266,0.235,0.000131434676390774
"ARMCX4",6.95987027788957e-05,0.235710567237828,0.135,0.116,0.000131835124909038
"PKNOX1",7.08795091146357e-05,0.337229427302713,0.117,0.094,0.000134173095717331
"IARS",7.10409222730095e-05,0.137411191128187,0.13,0.119,0.000134390406110949
"VSTM2A",7.12950695526781e-05,-0.228104408427391,0.098,0.114,0.000134782744603522
"MAP1LC3A",7.25821378356867e-05,-0.227422783970704,0.209,0.242,0.000137115352708874
"FEZ1",7.26240525794138e-05,-0.177619479193134,0.178,0.196,0.000137115352708874
"FBXO42",7.3526709478144e-05,0.15774738690601,0.187,0.17,0.000138728732608304
"SHLD2",7.44492708817743e-05,0.203684766326301,0.128,0.111,0.000140377532996832
"WDR27",7.52177558338667e-05,0.224139652447423,0.125,0.108,0.000141733849718325
"PTGES3",7.79402475659067e-05,-0.289195915777932,0.14,0.168,0.000146767951490862
"TSC2",8.01834549014042e-05,0.119230107063622,0.128,0.118,0.000150893538172812
"PPM1H",8.05713547945995e-05,0.162982602937382,0.297,0.271,0.000151524602656771
"DHCR24",8.1145782726127e-05,-0.250024984690588,0.113,0.135,0.000152505405214749
"INVS",8.12766936162901e-05,0.144523670771279,0.252,0.23,0.000152651926837632
"FCHO2",8.13603301786973e-05,0.134557334192936,0.156,0.143,0.000152709525979938
"CLCN3",8.34687779376585e-05,-0.18846610587324,0.213,0.238,0.000156565053216831
"ATRNL1",8.39943665578835e-05,0.100898825031563,0.785,0.775,0.000157448477754472
"ERLEC1",8.47550738043988e-05,-0.205566299770951,0.089,0.104,0.000158771200635531
"FAM184A",8.51651582372693e-05,-0.336054162109237,0.145,0.163,0.000159377319299506
"AC058791.1",8.51891949498919e-05,0.294201796429761,0.116,0.096,0.000159377319299506
"DMXL1",8.54122640863285e-05,0.175944119019964,0.26,0.236,0.000159691022931832
"USP48",8.62866536746994e-05,0.218358429116954,0.175,0.153,0.000161221271901593
"PRKACA",8.64787793656395e-05,-0.333671178133535,0.086,0.107,0.000161475596445038
"JAK1",8.65887258742618e-05,0.139233600904794,0.393,0.36,0.000161576243815855
"LINC02389",8.75438157095187e-05,0.250599483337416,0.155,0.135,0.000163252794754555
"WDR37",8.91011112711884e-05,0.165720586580855,0.164,0.147,0.00016604945300248
"KDM2A",8.93246767819919e-05,0.123128713150055,0.265,0.245,0.000166358555014524
"LINC00476",8.95764992502066e-05,0.247362270422004,0.11,0.094,0.000166719849798803
"APC",9.041038067043e-05,-0.148002305490326,0.335,0.35,0.000168163308047
"OGFRL1",9.05014733569189e-05,-0.261770801290492,0.107,0.131,0.000168224208696323
"CDRT4",9.11589865793356e-05,0.206212582541998,0.118,0.102,0.000169337215404784
"ITSN2",9.14072662369242e-05,0.115237476375781,0.23,0.215,0.000169689084714136
"GAS6",9.17899717817746e-05,-0.247533740432994,0.086,0.1,0.000170289889734142
"ASXL1",9.21332887696754e-05,0.161584696585215,0.211,0.188,0.00017081689487008
"SLC44A1",9.26945232689082e-05,0.178157096713074,0.4,0.37,0.000171746986236673
"CRLF3",9.33951238196572e-05,0.157730306867488,0.256,0.237,0.00017293393832503
"CLK4",9.38971816619093e-05,0.141423024210587,0.138,0.125,0.000173751973511736
"ASPHD1",9.4169049103618e-05,0.101878194417859,0.114,0.108,0.000174143276822149
"WDR44",9.46316351967047e-05,0.228599434640349,0.11,0.094,0.000174886541200064
"FAF1",9.68748764345555e-05,0.142005115242373,0.475,0.444,0.000178908243515508
"NFX1",9.69319030077083e-05,0.193913860956996,0.167,0.146,0.000178908243515508
"EPB41L5",9.8464067329635e-05,0.179029600412029,0.162,0.143,0.000181619901542762
"PYGB",9.88018536279175e-05,-0.277808369467135,0.109,0.129,0.000182126434788546
"FNBP4",0.000101128442997837,0.158440785627105,0.215,0.193,0.000186296039081639
"SMIM13",0.000103389751133322,-0.328142394643703,0.095,0.122,0.000190340135707132
"RNF216",0.000103830181960314,0.239265366271404,0.16,0.137,0.000191028981870826
"MMD2",0.000104276027903977,-0.312591435111841,0.092,0.108,0.000191726905897426
"CRIP2",0.000104505104840447,-0.284423535725361,0.101,0.123,0.000192025632412371
"TTC9B",0.00010487180280747,-0.167085705560558,0.142,0.162,0.00019254961508721
"GABRA2",0.000104923845057928,-0.252453494190368,0.212,0.233,0.00019254961508721
"FGD5-AS1",0.000106038418077349,-0.241764283355246,0.084,0.101,0.000194471220939565
"COL5A2",0.000106201756878452,0.168457917237493,0.17,0.155,0.000194646958093183
"SPTAN1",0.000106613033695816,-0.114478368401392,0.354,0.374,0.000195276604920608
"RPS15",0.000106927397561103,-0.177430501154634,0.239,0.265,0.00019572805534518
"RILPL1",0.000108247302068683,0.256569662774079,0.127,0.107,0.000198018383162444
"TPPP",0.000108632341340814,-0.150496125389296,0.205,0.229,0.000198596728018748
"DENND5B",0.000109128955601872,0.103197919823304,0.386,0.364,0.000199378186945625
"FNBP1",0.000109397270954018,0.145037624172112,0.303,0.279,0.000199741818974308
"GMFB",0.000111140494686254,-0.271272869738966,0.082,0.102,0.000202796231759791
"USP40",0.000111638921866349,0.171248065349382,0.128,0.114,0.000203576857520989
"RPL26",0.000112191366166264,0.29629733007239,0.182,0.156,0.000204454935940164
"BMERB1",0.000112394334070153,0.102345068436291,0.332,0.314,0.000204695429642609
"CRB1",0.000113213922994569,-0.316875937138537,0.137,0.156,0.000206057916662463
"SULT1A1",0.000114960555050961,0.21532807689215,0.118,0.101,0.000209104908651053
"TBC1D8",0.000115201862214544,0.236852987673325,0.114,0.095,0.00020941170792215
"ENSA",0.000115532825412371,-0.155862659762963,0.234,0.259,0.000209880992856877
"FASN",0.000116243774133801,-0.297617011145327,0.084,0.103,0.000211039547120748
"WSB1",0.000116739851407006,0.101971588667371,0.504,0.468,0.000211806791445185
"SUPT5H",0.000117825836331046,-0.220192835905616,0.097,0.112,0.000213642695687047
"PNMA3",0.000118597928622068,-0.272439395807394,0.161,0.186,0.000214907497308248
"RPS3A",0.000120979353125765,0.33990321120925,0.125,0.108,0.000219085097400489
"ZNF37A",0.000121479849813761,0.309552692114889,0.142,0.115,0.00021985336284562
"SDCBP",0.000122098007340457,-0.30082880815105,0.096,0.118,0.000220833472498456
"STRN3",0.00012338679682245,0.107816085051818,0.263,0.243,0.000223024536200078
"ROCK1",0.00012470867451961,0.212088501105397,0.187,0.163,0.000225272624461174
"ARID1A",0.00012573192161594,0.17790626257228,0.215,0.194,0.000226862191323576
"TYW1",0.000125746022107206,0.139940775613871,0.165,0.151,0.000226862191323576
"CCDC14",0.000126015165673167,0.195076082890158,0.162,0.143,0.000227205580134922
"MEGF8",0.000126573901471206,-0.158899296155919,0.113,0.126,0.00022807034871343
"HLCS",0.000126769001290938,0.116941454340641,0.218,0.202,0.000228279219688803
"XRCC6",0.000127635547950945,-0.259691347932051,0.084,0.102,0.000229696182735689
"SHISA9",0.000127867927746405,0.149540270615827,0.399,0.374,0.000229970827007415
"UBE3C",0.000128560843095089,0.144612051227656,0.26,0.239,0.000231072886934627
"NUTM2A-AS1",0.000129626570133002,0.177436095395217,0.237,0.212,0.000232843240930496
"FARS2",0.000129851968402951,0.12412188260154,0.334,0.311,0.000233102879766942
"LUZP2",0.000131110953613623,-0.356711449007644,0.199,0.222,0.000235216477453687
"RGL1",0.000133775410173243,0.138602793340387,0.318,0.291,0.000239847330553146
"AC012494.1",0.000134019547706114,0.157722909907234,0.114,0.093,0.000240135709158935
"AC073475.1",0.000134224294383014,-0.240862483626742,0.115,0.127,0.000240353192985236
"EFR3A",0.00013707219462112,-0.1667412047446,0.231,0.259,0.000245300519610608
"MAGI2-AS3",0.000137582132524448,0.143949343811324,0.117,0.105,0.000245992038982964
"INO80",0.000137629260797614,0.177167102533423,0.148,0.132,0.000245992038982964
"TRIM9",0.000138201077965711,0.100944856893382,0.681,0.668,0.000246861033317933
"PRH1",0.000139426488573997,0.134234952657995,0.253,0.233,0.000248895706847575
"LINC00511",0.000140360120064235,-0.237189974885921,0.134,0.148,0.000250407318159152
"NBAS",0.000140955749249052,0.138467740154391,0.336,0.312,0.000251314424913431
"KLC2",0.000143576450196636,-0.312383152825598,0.096,0.118,0.000255828742841101
"WASF2",0.000144172415522604,0.157918107815329,0.105,0.093,0.000256731978969528
"TECR",0.000145457994450471,-0.296802820063396,0.106,0.127,0.00025886135679056
"CEP70",0.000147607667902512,0.271654594075427,0.119,0.1,0.000262524926935806
"AF117829.1",0.000148792787319293,0.209808182898708,0.181,0.158,0.000264469547374551
"KCNH3",0.000149333663060754,0.177388776419218,0.175,0.158,0.000265267375603298
"VPS35",0.000150378914156369,-0.166410541389656,0.135,0.155,0.000266959611768973
"ARL6IP4",0.000154236939352609,-0.176747449613633,0.131,0.145,0.000273640059171429
"MARCH6",0.000154989051855516,-0.171676517571765,0.304,0.341,0.000274805311500279
"EPB41L4B",0.000155530516593147,0.136111738585534,0.191,0.175,0.000275458383970113
"SCAF8",0.000155548473500987,0.101455234835362,0.241,0.228,0.000275458383970113
"NCOA3",0.000156661773933599,0.160284632435013,0.149,0.134,0.000277259603591507
"KCNH8",0.000157376231101303,0.13169102843445,0.147,0.129,0.00027835317439574
"TM9SF2",0.000157725172522036,-0.180684207361104,0.114,0.13,0.000278799308633372
"UGP2",0.000157971564901394,-0.11112335887467,0.182,0.196,0.000279063738732057
"ZNF248",0.000159257549086749,0.172942635215288,0.244,0.218,0.000281163205154376
"USP33",0.000160137954089882,0.140048623231616,0.294,0.272,0.000282544505288329
"SMPD4",0.000161826715989549,0.221810391468537,0.127,0.108,0.000285349493699003
"MAPKBP1",0.000162844172781228,0.160606427837378,0.189,0.169,0.0002869680624256
"POLR2J3",0.000163941864637531,0.222803583235306,0.211,0.182,0.000288725959529629
"CCDC82",0.000164837672966246,0.1277283835449,0.137,0.126,0.00029012638044059
"BRSK2",0.000166760658408755,-0.223539386091556,0.164,0.185,0.000293331896395633
"LINC00937",0.000168198427959713,0.192906035078378,0.105,0.092,0.00029568052915113
"BCAT1",0.000169783980785991,-0.175787192252744,0.108,0.123,0.000298285933336997
"EML1",0.000170047742923138,0.265584265825287,0.12,0.103,0.000298567382976496
"RPS27",0.000170776968187016,-0.204911406376499,0.266,0.285,0.000299665246064009
"COA1",0.000171628032260654,0.16517366847865,0.157,0.141,0.000300975436135927
"NLGN2",0.000172115926243439,-0.255672659696721,0.107,0.124,0.000301647547331207
"LINC00472",0.000175310812069413,-0.302886346077325,0.093,0.11,0.000307060189062039
"ATCAY",0.000175607946001005,-0.139990999184309,0.207,0.231,0.000307393872690283
"ANKRD33B",0.00017707897663399,0.171273509857476,0.161,0.146,0.00030967473696841
"ANKRD10",0.000177125786077318,0.174339334062927,0.188,0.166,0.00030967473696841
"FANCL",0.00017867025668115,0.181599324099468,0.134,0.119,0.000312092279122538
"WASF3",0.00017881425416688,-0.169978042145623,0.15,0.165,0.000312092279122538
"RSU1",0.000178833314294288,0.122745699132073,0.111,0.101,0.000312092279122538
"CNTN3",0.000179116329139768,0.134168761647942,0.301,0.279,0.000312397082220177
"ARGLU1",0.000179334902241782,0.171400075802434,0.322,0.294,0.000312589191755174
"RPL29",0.000179581376917933,-0.302209475266688,0.102,0.128,0.000312829673507192
"UBE2L3",0.000180465469220402,-0.131876900079829,0.105,0.116,0.000314179920146388
"PIP5K1A",0.000183083816667289,0.219344268951005,0.185,0.161,0.000318545952596134
"OGA",0.000183897892571984,0.129589806076624,0.389,0.363,0.000319769375322696
"ZFPM2",0.000185461059247317,-0.123448459320628,0.361,0.373,0.000322293088493077
"KLF9",0.000185625492072493,-0.209422487261345,0.094,0.11,0.000322384514243974
"LMO7",0.000187240594595478,0.182837758178993,0.214,0.193,0.000324993759312923
"SGK1",0.000190770055216385,0.202788150763416,0.28,0.261,0.000330920619247195
"SH3RF3",0.000191878628907299,0.165073797396398,0.219,0.203,0.000332643467913254
"AC104806.2",0.000192275472921872,0.146651226343512,0.108,0.099,0.000333131122856825
"CPB2-AS1",0.000194051150789721,0.144540703062729,0.103,0.093,0.000336005686322381
"C11orf87",0.000194413129049099,-0.200057938563471,0.114,0.134,0.000336430402790247
"MOB4",0.000195819859677995,-0.221946976683852,0.093,0.108,0.00033854063192226
"CD200",0.000196049356537555,-0.230138673040526,0.141,0.165,0.00033854063192226
"NDFIP1",0.000196068423881102,-0.15596738525632,0.376,0.415,0.00033854063192226
"SAMD4A",0.000196102273780844,-0.245760173616125,0.203,0.22,0.00033854063192226
"CDH8",0.00019684720773443,0.100066630355209,0.321,0.297,0.000339623279412544
"TRIM23",0.000197092510558831,-0.119959888789856,0.122,0.134,0.000339843126759037
"VPS13B",0.000197807391763155,0.109812193799935,0.387,0.363,0.000340871913002496
"HSF4",0.000200473255787786,0.218306661644621,0.112,0.096,0.000345259496078965
"ARMC1",0.000201347605205402,-0.16950505412556,0.089,0.101,0.000346558296004283
"SPG11",0.000202550234457199,0.166525263956338,0.194,0.174,0.000348420242207699
"KIAA1328",0.000203235793978149,0.187405413688483,0.235,0.212,0.000349391051901613
"ADSS",0.000204064196587784,0.172765502030044,0.123,0.111,0.000350606125603445
"RPH3A",0.000205002787552121,-0.161627887665481,0.239,0.262,0.000352008955635953
"RICTOR",0.000206214787478116,0.127575052488643,0.309,0.288,0.000353879304940124
"PHF3",0.000207744154582388,0.155307757199168,0.187,0.171,0.000356291729721014
"CYP51A1",0.000209260007257787,-0.318012259474743,0.084,0.103,0.000358678121833651
"IPO7",0.000209962958528261,-0.13625691456914,0.123,0.137,0.000359669167817574
"TRRAP",0.000211383696375435,0.170787662756307,0.156,0.139,0.000361887883996662
"MLXIPL",0.000211679614602523,0.138725487362202,0.123,0.112,0.000362179423678975
"MAP3K2",0.000212766516278302,0.129080486431605,0.215,0.198,0.000363823171073751
"CUX1",0.000217576265783813,0.114404271015695,0.305,0.282,0.000371827133523848
"EIF1B-AS1",0.000221610179765492,0.219126523520388,0.143,0.126,0.000378496533331703
"HSPA4",0.000222983089091108,-0.21691965260625,0.108,0.123,0.000380442362193559
"VPS53",0.000223013386093346,0.124469599781104,0.275,0.253,0.000380442362193559
"SPTBN4",0.000226607235900768,0.121316580807203,0.414,0.387,0.000386302286126589
"ANP32A",0.000226716430151297,-0.144657431207464,0.095,0.105,0.000386302286126589
"PIANP",0.000228860577327259,-0.299601918666995,0.085,0.108,0.000389725365879792
"PHTF2",0.000230174019833211,0.167840613689,0.205,0.184,0.00039173063705971
"C12orf76",0.000231158129266448,0.128152352757301,0.138,0.129,0.000393173384469127
"PDE10A",0.000240542022851777,0.127297534021033,0.456,0.434,0.000408893073043439
"ARL8B",0.000242296158597999,-0.161086897220668,0.172,0.191,0.000411632189297603
"NSMCE2",0.00024385132876654,0.123550253375863,0.328,0.301,0.000414030259619514
"MTMR9",0.000244140641102519,-0.161720134258542,0.115,0.129,0.000414277497527111
"LINC01811",0.000245932211907132,0.177748743302144,0.103,0.093,0.000417072098193096
"SYT16",0.000247593377004458,0.124483592111822,0.358,0.338,0.000419642390302088
"LMBRD2",0.0002485943668569,-0.136887302961065,0.163,0.185,0.000421036892750293
"CCDC66",0.000248708230438345,0.10142352039866,0.211,0.194,0.000421036892750293
"AP001825.1",0.000250325754628726,0.303297985842024,0.307,0.299,0.000423526496827827
"FBXO16",0.000256486453695739,0.181949390470469,0.131,0.116,0.000433695276249158
"ADK",0.000257884851776845,0.116399662863717,0.388,0.363,0.00043580423661937
"AL158077.2",0.00025896221074705,0.255650531763112,0.11,0.094,0.000437368514108815
"BPTF",0.000261957835982933,0.152702284663886,0.326,0.3,0.000442168876544963
"KCNMA1",0.000262354372700125,0.101700889036132,0.757,0.758,0.000442579085134267
"FIG4",0.000262989251518088,0.224230774606339,0.109,0.095,0.000443183558903155
"PPP1R2",0.000263020141964377,-0.172248349124137,0.09,0.101,0.000443183558903155
"MIR4435-2HG",0.000263965681845198,0.213885666079766,0.104,0.092,0.000444516974742818
"AC073365.1",0.000266393373134181,0.167253907346049,0.127,0.115,0.000448343312752974
"LHFPL3",0.000267040182182344,-0.480867495074337,0.139,0.155,0.000449169687999824
"RBM39",0.000267532944102394,0.133498393078331,0.289,0.266,0.000449736138686416
"B4GALNT1",0.000269663603606122,-0.276363995094736,0.091,0.11,0.000453053711652943
"GPALPP1",0.000271156965216612,0.116401139884604,0.157,0.148,0.000455297338799938
"KCNA2",0.000271652552120323,-0.171983121287862,0.095,0.111,0.00045586397425081
"SAFB",0.000272709281958213,-0.234970858562928,0.111,0.13,0.000457371064505834
"BIRC6",0.000273387616215667,0.116669560408069,0.501,0.472,0.000458242149738237
"ZMYND8",0.000283750370081174,0.146024100521249,0.315,0.287,0.000475312274254782
"MEAF6",0.000283901400023148,-0.25515690838695,0.118,0.141,0.000475312274254782
"INTS1",0.000287553017707074,-0.235567865809397,0.118,0.134,0.000481146459692104
"GOLGA4",0.000288455374116213,0.142233681853934,0.306,0.28,0.000482376359383436
"UCHL1",0.000290127785695234,-0.17744854616756,0.333,0.369,0.0004848918296576
"PPFIA4",0.000291300366211405,0.187123401200219,0.132,0.116,0.000486569499297497
"CNOT10",0.00029159691905882,0.167362251378901,0.106,0.096,0.000486782812765823
"SPIRE1",0.000294808221000669,0.13287493791681,0.312,0.289,0.000491858854829241
"RORA",0.000295482336966369,-0.148390040848021,0.716,0.731,0.000492698425375385
"KDM2B",0.000297727539833605,0.17556813369409,0.138,0.122,0.000496155200774731
"ZNF519",0.00029932057888316,0.174178895778364,0.118,0.107,0.000498521796025506
"TRAF3",0.000301003217867962,0.146018985068489,0.19,0.173,0.000500915007750319
"HES4",0.000301104997721576,-0.321612763404028,0.09,0.108,0.000500915007750319
"ZFC3H1",0.000306030284603147,0.24894038854855,0.136,0.114,0.000508815057964748
"MRPL19",0.000307206938174047,-0.156656145051984,0.107,0.12,0.000510477004470189
"TLN2",0.000308348170385192,0.161406923869949,0.339,0.311,0.000511834246876098
"SPRED2",0.000308378802228159,-0.161735655647991,0.227,0.249,0.000511834246876098
"MKNK1",0.000309604361443674,0.219628180194212,0.143,0.123,0.000513572712337234
"ZBED5",0.000311770067376986,0.276933410411001,0.108,0.09,0.000516867800027517
"MRPS5",0.00031311501667441,0.100784998744255,0.159,0.146,0.000518799191420875
"SPCS2",0.00031386491632872,-0.212187255922174,0.145,0.166,0.000519742994701723
"TNPO1",0.000314980722536447,0.112427334730227,0.244,0.226,0.000521048931859503
"AL445623.2",0.000315015014995183,0.153475127685642,0.115,0.104,0.000521048931859503
"ADCY5",0.000315894774778772,0.255181110352413,0.132,0.113,0.000522204492939908
"SLC35F1",0.000321231714087393,-0.169334603155613,0.394,0.421,0.000530722654277338
"SUPT16H",0.000322662965027058,-0.257036253217024,0.087,0.104,0.00053278197489863
"DDAH1",0.000324601375166659,-0.249255644320286,0.214,0.239,0.000535675881285333
"RALGAPA1",0.000328052624232431,0.121604169546505,0.415,0.387,0.000541061622232321
"AMPH",0.000328491509899459,0.113502476311971,0.292,0.279,0.00054147571357355
"MSI2",0.000333595728229038,-0.326575301516956,0.274,0.291,0.000549575133991038
"ARHGEF28",0.000333820186397902,0.268729940373257,0.124,0.105,0.000549630838026928
"LRRN2",0.000335860030694462,0.217945421158039,0.12,0.104,0.000552673783385922
"EML2",0.000339323945585934,0.1253609875309,0.143,0.131,0.000558055296705219
"STK39",0.000341288653717273,0.151625527917406,0.311,0.28,0.000560966470163567
"AC069437.1",0.000350791103566244,0.248676934258503,0.129,0.114,0.000576256838507967
"MFSD14C",0.000351431044984682,0.152612982926109,0.192,0.173,0.000576979329550591
"PRKG1",0.000353392659357976,-0.173937666138435,0.36,0.375,0.00057986968521858
"COLQ",0.000354098746779533,0.237914764031519,0.106,0.09,0.000580697774155514
"MTMR2",0.000354486832255485,0.181829809107605,0.139,0.124,0.000581003716539262
"VLDLR-AS1",0.000356486397875312,0.141145418754855,0.149,0.135,0.000583949025610525
"TMA7",0.000362973498736421,-0.230784789932918,0.204,0.234,0.000594237704064226
"ABHD18",0.000364486322525427,0.219108185092459,0.192,0.168,0.000596375747923273
"L3MBTL1",0.000364903606751941,0.189000793945644,0.128,0.114,0.000596719851540469
"LYNX1",0.000370125796339158,-0.208468528163297,0.141,0.167,0.00060491648007131
"CBX3",0.000372988095873254,-0.194283324631341,0.094,0.108,0.000609249110709684
"TTLL5",0.000373905208068496,0.161729396367634,0.219,0.199,0.000610401310793587
"RPRD2",0.000380088944817668,0.12153880705202,0.34,0.315,0.000620145120491985
"CRIM1",0.000381722095256211,-0.156793091854665,0.2,0.217,0.000622457466416095
"SLC38A1",0.000382742069857317,-0.229797420639389,0.205,0.232,0.00062376788434067
"KCNMB2-AS1",0.000392148078220873,-0.13887065659401,0.214,0.223,0.000638736107068236
"NCEH1",0.00039257334853366,-0.125580050529928,0.167,0.184,0.000639067737900927
"SUSD4",0.000394322377954813,0.207987767155509,0.155,0.138,0.000641552717631899
"JAZF1",0.000396363611816184,0.117760147270488,0.433,0.409,0.000644510035457449
"CASKIN1",0.000396910041166464,-0.212727142484411,0.111,0.124,0.000645034751230505
"ELOC",0.000397547311800889,-0.205181121558073,0.095,0.11,0.000645706422491247
"FYN",0.000401006047542486,-0.195479213581107,0.305,0.322,0.000650957452176232
"SELENOH",0.000405422190723418,-0.2494031594604,0.116,0.136,0.000657755867110644
"LRRC28",0.000408040608618363,0.178367784982233,0.225,0.202,0.000661631650532475
"CAMTA2",0.00041995341463176,-0.256193976127845,0.096,0.115,0.000680565314436967
"AC118549.1",0.000420831623413397,0.126979520721761,0.252,0.233,0.000681605376573497
"ARMC9",0.00042283999388177,0.180665326747897,0.184,0.165,0.000684428441058838
"HAGHL",0.000423049421424506,-0.1822714806286,0.108,0.119,0.000684428441058838
"PPP2R2A",0.000424050350619282,0.118819619416317,0.229,0.213,0.000685663017854958
"DYNC2H1",0.000430866033391511,0.120146999391996,0.251,0.234,0.000696293034903434
"HEXA",0.000432562089810172,0.217118939710348,0.106,0.091,0.000698642299676597
"LIPE-AS1",0.000437558620984623,0.21865776567274,0.139,0.122,0.000706092639474633
"RAPGEF6",0.000437664775144353,0.123129543957728,0.349,0.325,0.000706092639474633
"THOC1",0.000441527430538346,0.153079680650611,0.11,0.098,0.000711925940851259
"ADD3",0.000449515338387219,-0.174861074395756,0.262,0.277,0.000724400626366883
"TMEM14A",0.000456959949238633,-0.159892379560438,0.14,0.158,0.000735986331650826
"ATP2B1",0.000458346355235172,-0.100689183304859,0.625,0.639,0.000737458278175024
"RBM5",0.000458421162012655,0.10558520008762,0.225,0.206,0.000737458278175024
"CDKL3",0.000458641239253492,0.137589436907325,0.106,0.096,0.000737458278175024
"TSBP1-AS1",0.000466937538574469,0.109473768712928,0.118,0.108,0.000750379556137233
"TXNDC16",0.000467708712056476,0.173836168565952,0.152,0.136,0.000750955393741583
"TMEM106B",0.000467816818300341,-0.149394596988792,0.155,0.174,0.000750955393741583
"INPP5B",0.000471745999785306,0.285750849449373,0.125,0.103,0.000756841245064573
"DPYSL5",0.000478135419639782,0.119151544272207,0.136,0.127,0.000766665414249996
"MCPH1-AS1",0.000481549315978827,0.181557041092249,0.102,0.09,0.000771710215657008
"KYAT1",0.000482608003847922,0.31549190802401,0.105,0.085,0.000772977152829754
"PRKCE",0.000483471745524361,0.118365850491886,0.514,0.492,0.00077393061762728
"SCD5",0.000483991885198531,-0.117256125377642,0.345,0.369,0.000774333299127284
"CTTN",0.000492485434324497,0.1191371845664,0.231,0.213,0.000787485028928188
